wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-22T05:26:02.319098+00:00,mapping,0.0,1,1,1359072,
2026-08-22T05:26:15.580236+00:00,exploration,0.0,1,1,1365888,
2026-08-22T05:26:45.923281+00:00,exploration,30.3,1,1,1366912,
2026-08-22T05:27:16.257164+00:00,exploration,60.7,1,1,1370112,
2026-08-22T05:27:45.552863+00:00,exploration,90.0,1,1,1372324,
2026-08-22T05:28:15.847187+00:00,exploration,120.3,1,1,1373104,
2026-08-22T05:28:46.147058+00:00,exploration,150.6,1,1,1374644,
2026-08-22T05:29:16.494822+00:00,exploration,180.9,1,1,1375732,
2026-08-22T05:29:45.823408+00:00,exploration,210.3,1,1,1376076,
2026-08-22T05:30:16.122818+00:00,exploration,240.6,1,1,1376740,
2026-08-22T05:30:46.429305+00:00,exploration,270.9,1,1,1378736,
2026-08-22T05:31:15.725482+00:00,exploration,300.2,1,1,1380444,
2026-08-22T05:31:46.020628+00:00,exploration,330.5,1,1,1380780,
2026-08-22T05:32:16.314512+00:00,exploration,360.8,1,1,1381320,
2026-08-22T05:32:45.648700+00:00,exploration,390.1,1,1,1381732,
2026-08-22T05:33:15.949478+00:00,exploration,420.4,1,1,1382092,
2026-08-22T05:33:46.267901+00:00,exploration,450.7,1,1,1383140,
2026-08-22T05:34:15.592759+00:00,exploration,480.0,1,1,1384484,
2026-08-22T05:34:45.901407+00:00,exploration,510.4,1,1,1385756,
2026-08-22T05:35:16.202263+00:00,exploration,540.7,1,1,1388132,
2026-08-22T05:35:46.504886+00:00,exploration,571.0,1,1,1389396,
2026-08-22T05:36:15.842859+00:00,exploration,600.3,1,1,1390312,
2026-08-22T05:36:46.140497+00:00,exploration,630.6,1,1,1391268,
2026-08-22T05:37:16.441987+00:00,exploration,660.9,1,1,1393904,
2026-08-22T05:37:45.740737+00:00,exploration,690.2,1,1,1394636,
2026-08-22T05:38:16.071110+00:00,exploration,720.5,1,1,1395296,
2026-08-22T05:38:46.405437+00:00,exploration,750.8,1,1,1394420,
2026-08-22T05:39:15.703702+00:00,exploration,780.2,1,1,1397020,
2026-08-22T05:39:46.014704+00:00,exploration,810.5,1,1,1397672,
2026-08-22T05:40:16.315124+00:00,exploration,840.8,1,1,1400800,
2026-08-22T05:40:45.621741+00:00,exploration,870.1,1,1,1401812,
2026-08-22T05:41:15.926621+00:00,exploration,900.4,1,1,1400308,
2026-08-22T05:41:46.219641+00:00,exploration,930.7,1,1,1401788,
2026-08-22T05:42:16.553643+00:00,exploration,961.0,1,1,1403036,
2026-08-22T05:42:45.859133+00:00,exploration,990.3,1,1,1403824,
2026-08-22T05:43:16.167536+00:00,exploration,1020.6,1,1,1404536,
2026-08-22T05:43:46.468658+00:00,exploration,1050.9,1,1,1405952,
2026-08-22T05:44:15.762955+00:00,exploration,1080.2,1,1,1407424,
2026-08-22T05:44:46.059981+00:00,exploration,1110.5,1,1,1408208,
2026-08-22T05:45:16.369704+00:00,exploration,1140.8,1,1,1409020,
2026-08-22T05:45:45.663534+00:00,exploration,1170.1,1,1,1410512,
2026-08-22T05:46:15.959506+00:00,exploration,1200.4,1,1,1411392,
2026-08-22T05:46:46.274699+00:00,exploration,1230.7,1,1,1411476,
2026-08-22T05:47:15.569364+00:00,exploration,1260.0,1,1,1414796,
2026-08-22T05:47:45.864644+00:00,exploration,1290.3,1,1,1412656,
2026-08-22T05:48:16.191226+00:00,exploration,1320.6,1,1,1413980,
2026-08-22T05:48:46.496759+00:00,exploration,1351.0,1,1,1415064,
2026-08-22T05:49:15.789330+00:00,exploration,1380.3,1,1,1417216,
2026-08-22T05:49:46.102591+00:00,exploration,1410.6,1,1,1417320,
2026-08-22T05:50:16.438726+00:00,exploration,1440.9,1,1,1417704,
2026-08-22T05:50:45.738212+00:00,exploration,1470.2,1,1,1417912,
2026-08-22T05:51:16.040324+00:00,exploration,1500.5,1,1,1418620,
2026-08-22T05:51:46.335574+00:00,exploration,1530.8,1,1,1418048,
2026-08-22T05:52:15.636143+00:00,exploration,1560.1,1,1,1419696,
2026-08-22T05:52:45.933440+00:00,exploration,1590.4,1,1,1423436,
2026-08-22T05:53:16.228294+00:00,exploration,1620.7,1,1,1423472,
2026-08-22T05:53:46.519556+00:00,exploration,1651.0,1,1,1423896,
2026-08-22T05:54:15.821791+00:00,exploration,1680.3,1,1,1425856,
2026-08-22T05:54:46.156995+00:00,exploration,1710.6,1,1,1426348,
2026-08-22T05:55:16.459034+00:00,exploration,1740.9,1,1,1427108,
2026-08-22T05:55:45.758351+00:00,exploration,1770.2,1,1,1431092,
2026-08-22T05:56:16.064650+00:00,exploration,1800.5,1,1,1428068,
2026-08-22T05:56:46.366708+00:00,exploration,1830.8,1,1,1432300,
2026-08-22T05:57:15.665955+00:00,exploration,1860.1,1,1,1429956,
2026-08-22T05:57:45.967307+00:00,exploration,1890.4,1,1,1430416,
2026-08-22T05:58:16.259846+00:00,exploration,1920.7,1,1,1431040,
2026-08-22T05:58:45.547466+00:00,exploration,1950.0,1,1,1431576,
2026-08-22T05:59:15.844714+00:00,exploration,1980.3,1,1,1436132,
2026-08-22T05:59:46.137263+00:00,exploration,2010.6,1,1,1434040,
2026-08-22T06:00:16.475634+00:00,exploration,2040.9,1,1,1435748,
2026-08-22T06:00:45.814295+00:00,exploration,2070.2,1,1,1436312,
2026-08-22T06:01:16.118767+00:00,exploration,2100.6,1,1,1437384,
