wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-26T02:53:10.207369+00:00,mapping,0.0,1,1,1358168,
2026-08-26T02:53:23.439382+00:00,exploration,0.0,1,1,1365268,
2026-08-26T02:53:53.738101+00:00,exploration,30.3,1,1,1374016,
2026-08-26T02:54:24.046259+00:00,exploration,60.6,1,1,1380036,
2026-08-26T02:54:54.370438+00:00,exploration,90.9,1,1,1383860,
2026-08-26T02:55:23.678653+00:00,exploration,120.2,1,1,1391164,
2026-08-26T02:55:53.986632+00:00,exploration,150.5,1,1,1396076,
2026-08-26T02:56:24.319437+00:00,exploration,180.8,1,1,1400200,
2026-08-26T02:56:53.620704+00:00,exploration,210.2,1,1,1405336,
2026-08-26T02:57:23.932619+00:00,exploration,240.5,1,1,1408100,
2026-08-26T02:57:54.283097+00:00,exploration,270.8,1,1,1412532,
2026-08-26T02:58:23.592239+00:00,exploration,300.1,1,1,1415932,
2026-08-26T02:58:53.963000+00:00,exploration,330.4,1,1,1419656,
2026-08-26T02:59:24.274828+00:00,exploration,360.8,1,1,1425104,
2026-08-26T02:59:53.585328+00:00,exploration,390.1,1,1,1425536,
2026-08-26T03:00:23.874429+00:00,exploration,420.4,1,1,1431676,
2026-08-26T03:00:54.186344+00:00,exploration,450.7,1,1,1436004,
2026-08-26T03:01:23.526901+00:00,exploration,480.0,1,1,1437460,
2026-08-26T03:01:53.875435+00:00,exploration,510.4,1,1,1440628,
2026-08-26T03:02:24.219691+00:00,exploration,540.7,1,1,1443112,
2026-08-26T03:02:53.560946+00:00,exploration,570.1,1,1,1447632,
2026-08-26T03:03:23.899772+00:00,exploration,600.4,1,1,1450552,
2026-08-26T03:03:54.233253+00:00,exploration,630.8,1,1,1455412,
2026-08-26T03:04:23.537507+00:00,exploration,660.1,1,1,1462452,
2026-08-26T03:04:53.906753+00:00,exploration,690.4,1,1,1466388,
2026-08-26T03:05:24.215029+00:00,exploration,720.8,1,1,1471944,
2026-08-26T03:05:53.558021+00:00,exploration,750.1,1,1,1475120,
2026-08-26T03:06:23.902996+00:00,exploration,780.4,1,1,1479300,
2026-08-26T03:06:54.210696+00:00,exploration,810.8,1,1,1480652,
2026-08-26T03:07:23.511542+00:00,exploration,840.1,1,1,1483256,
2026-08-26T03:07:53.811783+00:00,exploration,870.4,1,1,1485480,
2026-08-26T03:08:24.120242+00:00,exploration,900.7,1,1,1487880,
2026-08-26T03:08:54.436942+00:00,exploration,931.0,1,1,1489404,
2026-08-26T03:09:23.790243+00:00,exploration,960.3,1,1,1491080,
2026-08-26T03:09:54.131358+00:00,exploration,990.6,1,1,1492588,
2026-08-26T03:10:24.428023+00:00,exploration,1021.0,1,1,1493612,
2026-08-26T03:10:53.740586+00:00,exploration,1050.3,1,1,1498396,
2026-08-26T03:11:24.071052+00:00,exploration,1080.6,1,1,1496868,
2026-08-26T03:11:54.411246+00:00,exploration,1110.9,1,1,1498064,
2026-08-26T03:12:23.709707+00:00,exploration,1140.3,1,1,1502892,
2026-08-26T03:12:54.048474+00:00,exploration,1170.6,1,1,1505740,
2026-08-26T03:13:24.380241+00:00,exploration,1200.9,1,1,1507724,
2026-08-26T03:13:53.707831+00:00,exploration,1230.2,1,1,1510268,
2026-08-26T03:14:24.001507+00:00,exploration,1260.6,1,1,1512660,
2026-08-26T03:14:54.296771+00:00,exploration,1290.9,1,1,1515332,
2026-08-26T03:15:23.629865+00:00,exploration,1320.1,1,1,1517932,
