wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-31T09:16:47.386697+00:00,mapping,0.0,1,1,1504816,
2026-08-31T09:17:00.576110+00:00,exploration,0.0,1,1,1511348,
2026-08-31T09:17:30.876999+00:00,exploration,30.3,1,1,1525420,
2026-08-31T09:18:01.176613+00:00,exploration,60.6,1,1,1538104,
2026-08-31T09:18:31.513528+00:00,exploration,90.9,1,1,1544636,
2026-08-31T09:19:00.865567+00:00,exploration,120.2,1,1,1547288,
2026-08-31T09:19:31.179790+00:00,exploration,150.6,1,1,1551684,
2026-08-31T09:20:01.525761+00:00,exploration,180.9,1,1,1555928,
2026-08-31T09:20:30.879786+00:00,exploration,210.2,1,1,1560068,
2026-08-31T09:21:01.219478+00:00,exploration,240.6,1,1,1566124,
2026-08-31T09:21:31.565811+00:00,exploration,270.9,1,1,1570568,
2026-08-31T09:22:00.879966+00:00,exploration,300.3,1,1,1576636,
2026-08-31T09:22:31.225499+00:00,exploration,330.6,1,1,1582740,
2026-08-31T09:23:01.565731+00:00,exploration,360.9,1,1,1590604,
2026-08-31T09:23:30.880005+00:00,exploration,390.3,1,1,1591392,
2026-08-31T09:24:01.183298+00:00,exploration,420.6,1,1,1596700,
2026-08-31T09:24:31.484308+00:00,exploration,450.9,1,1,1600124,
2026-08-31T09:25:00.799922+00:00,exploration,480.2,1,1,1610352,
2026-08-31T09:25:31.116274+00:00,exploration,510.5,1,1,1610684,
2026-08-31T09:26:01.429192+00:00,exploration,540.8,1,1,1614164,
2026-08-31T09:26:30.766230+00:00,exploration,570.1,1,1,1616824,
2026-08-31T09:27:01.095916+00:00,exploration,600.5,1,1,1620692,
2026-08-31T09:27:31.387616+00:00,exploration,630.8,1,1,1621812,
2026-08-31T09:28:00.708603+00:00,exploration,660.1,1,1,1627032,
2026-08-31T09:28:31.025347+00:00,exploration,690.4,1,1,1628480,
2026-08-31T09:29:01.363676+00:00,exploration,720.7,1,1,1631320,
2026-08-31T09:29:30.708043+00:00,exploration,750.1,1,1,1633756,
2026-08-31T09:30:01.052836+00:00,exploration,780.4,1,1,1637036,
2026-08-31T09:30:31.386844+00:00,exploration,810.8,1,1,1641740,
2026-08-31T09:31:00.725584+00:00,exploration,840.1,1,1,1644992,
2026-08-31T09:31:31.065249+00:00,exploration,870.4,1,1,1648396,
2026-08-31T09:32:01.402072+00:00,exploration,900.8,1,1,1651940,
2026-08-31T09:32:30.706115+00:00,exploration,930.1,1,1,1655940,
2026-08-31T09:33:01.018957+00:00,exploration,960.4,1,1,1659860,
2026-08-31T09:33:31.357869+00:00,exploration,990.7,1,1,1664188,
2026-08-31T09:34:00.657530+00:00,exploration,1020.1,1,1,1666652,
2026-08-31T09:34:31.004076+00:00,exploration,1050.4,1,1,1670560,
2026-08-31T09:35:01.350772+00:00,exploration,1080.7,1,1,1673404,
2026-08-31T09:35:30.680679+00:00,exploration,1110.1,1,1,1676376,
2026-08-31T09:36:00.968660+00:00,exploration,1140.4,1,1,1681496,
2026-08-31T09:36:31.268136+00:00,exploration,1170.7,1,1,1684544,
2026-08-31T09:37:01.572361+00:00,exploration,1201.0,1,1,1688120,
2026-08-31T09:37:30.872051+00:00,exploration,1230.3,1,1,1694276,
2026-08-31T09:38:01.208922+00:00,exploration,1260.6,1,1,1693376,
2026-08-31T09:38:31.557680+00:00,exploration,1290.9,1,1,1696008,
2026-08-31T09:39:00.863592+00:00,exploration,1320.3,1,1,1703512,
2026-08-31T09:39:31.172811+00:00,exploration,1350.6,1,1,1704676,
2026-08-31T09:40:01.488150+00:00,exploration,1380.9,1,1,1710068,
2026-08-31T09:40:30.783387+00:00,exploration,1410.2,1,1,1713288,
2026-08-31T09:41:01.087878+00:00,exploration,1440.5,1,1,1718924,
2026-08-31T09:41:31.419683+00:00,exploration,1470.8,1,1,1720044,
2026-08-31T09:42:00.717309+00:00,exploration,1500.1,1,1,1722804,
2026-08-31T09:42:31.016711+00:00,exploration,1530.4,1,1,1727508,
2026-08-31T09:43:01.327376+00:00,exploration,1560.7,1,1,1730492,
2026-08-31T09:43:30.628030+00:00,exploration,1590.0,1,1,1731972,
2026-08-31T09:44:00.968615+00:00,exploration,1620.3,1,1,1736488,
2026-08-31T09:44:31.282826+00:00,exploration,1650.7,1,1,1739580,
2026-08-31T09:45:01.575795+00:00,exploration,1681.0,1,1,1741720,
2026-08-31T09:45:30.912284+00:00,exploration,1710.3,1,1,1744564,
2026-08-31T09:46:01.257317+00:00,exploration,1740.6,1,1,1746024,
