timestamp,x,y,yaw,exploration_active,loop_id
0.100000000,-28.0,-28.0,0.0,0,
0.200000000,-28.0,-28.0,0.0,0,
0.300000000,-28.0,-28.0,0.0,0,
0.400000000,-28.0,-28.0,0.0,0,
0.500000000,-28.0,-28.0,0.0,0,
0.600000000,-28.0,-28.0,0.0,0,
0.700000000,-28.0,-28.0,0.0,0,
0.800000000,-28.0,-28.0,0.0,0,
0.900000000,-28.0,-28.0,0.0,0,
1.000000000,-28.0,-28.0,0.0,0,
1.100000000,-28.0,-28.0,0.0,0,
1.200000000,-28.0,-28.0,0.0,0,
1.300000000,-28.0,-28.0,0.0,0,
1.400000000,-28.0,-28.0,0.0,0,
1.500000000,-28.0,-28.0,0.0,0,
1.600000000,-28.0,-28.0,0.0,0,
1.700000000,-28.0,-28.0,0.0,0,
1.800000000,-28.0,-28.0,0.0,0,
1.900000000,-28.0,-28.0,0.0,0,
2.000000000,-28.0,-28.0,0.0,0,
2.100000000,-28.0,-28.0,0.0,0,
2.200000000,-28.0,-28.0,0.0,0,
2.300000000,-28.0,-28.0,0.0,0,
2.400000000,-28.0,-28.0,0.0,0,
2.500000000,-28.0,-28.0,0.0,0,
2.600000000,-28.0,-28.0,0.0,0,
2.700000000,-28.0,-28.0,0.0,0,
2.800000000,-28.0,-28.0,0.0,0,
2.900000000,-28.0,-28.0,0.0,0,
3.000000000,-28.0,-28.0,0.0,0,
3.100000000,-28.0,-28.0,0.0,0,
3.200000000,-28.0,-28.0,0.0,0,
3.300000000,-28.0,-28.0,0.0,0,
3.400000000,-28.0,-28.0,0.0,0,
3.500000000,-28.0,-28.0,0.0,0,
3.600000000,-28.0,-28.0,0.0,0,
3.700000000,-28.0,-28.0,0.0,0,
3.800000000,-28.0,-28.0,0.0,0,
3.900000000,-28.0,-28.0,0.0,0,
4.000000000,-28.0,-28.0,0.0,0,
4.100000000,-28.0,-28.0,0.0,0,
4.200000000,-28.0,-28.0,0.0,0,
4.300000000,-27.98,-28.0,-2.3652108225094563e-17,0,
4.400000000,-27.96,-28.0,-4.7304216450189126e-17,0,
4.500000000,-27.938333333333333,-28.0,-7.292733369404157e-17,0,
4.600000000,-27.918333333333333,-28.0,-9.657944191913614e-17,0,
4.700000000,-27.898333333333333,-28.0,-1.202315501442307e-16,0,
4.800000000,-27.88,-28.0,-1.419126493505674e-16,0,
4.900000000,-27.86,-28.0,-1.6556475757566195e-16,0,
5.000000000,-27.84,-28.0,-1.892168658007565e-16,0,
5.100000000,-27.82,-28.0,-2.1286897402585106e-16,0,
5.200000000,-27.8,-28.0,-2.365210822509456e-16,0,
5.300000000,-27.78,-28.0,-2.601731904760402e-16,0,
5.400000000,-27.76,-28.0,-2.838252987011348e-16,0,
5.500000000,-27.741666666666667,-28.0,-3.0550639790747147e-16,0,
5.600000000,-27.721666666666668,-28.0,-3.2915850613256605e-16,0,
5.700000000,-27.7,-28.0,-3.5478162337641847e-16,0,
5.800000000,-27.68,-28.0,-3.7843373160151305e-16,0,
5.900000000,-27.656666666666666,-28.0,-4.0602785786412336e-16,0,
6.000000000,-27.634999999999998,-28.0,-4.3165097510797578e-16,0,
6.100000000,-27.61333333333333,-28.0,-4.572740923518282e-16,0,
6.200000000,-27.589999999999996,-28.0,-4.848682186144385e-16,0,
6.300000000,-27.566666666666663,-28.0,-5.1246234487704885e-16,0,
6.400000000,-27.544999999999995,-28.0,-5.380854621209013e-16,0,
6.500000000,-27.523333333333326,-28.0,-5.637085793647538e-16,0,
6.600000000,-27.503333333333327,-28.0,-5.873606875898483e-16,0,
6.700000000,-27.483333333333327,-28.0,-6.110127958149428e-16,0,
6.800000000,-27.463333333333328,-28.0,-6.346649040400374e-16,0,
6.900000000,-27.443333333333328,-28.0,-6.583170122651319e-16,0,
7.000000000,-27.42333333333333,-28.0,-6.819691204902264e-16,0,
7.100000000,-27.40333333333333,-28.0,-7.05621228715321e-16,0,
7.200000000,-27.38333333333333,-28.0,-7.292733369404155e-16,0,
7.300000000,-27.36166666666666,-28.0,-7.54896454184268e-16,0,
7.400000000,-27.34166666666666,-28.0,-7.785485624093625e-16,0,
7.500000000,-27.319999999999993,-28.0,-8.04171679653215e-16,0,
7.600000000,-27.299999999999994,-28.0,-8.278237878783095e-16,0,
7.700000000,-27.279999999999994,-28.0,-8.51475896103404e-16,0,
7.800000000,-27.26166666666666,-28.0,-8.731569953097407e-16,0,
7.900000000,-27.24166666666666,-28.0,-8.968091035348353e-16,0,
8.000000000,-27.22166666666666,-28.0,-9.204612117599299e-16,0,
8.100000000,-27.20166666666666,-28.0,-9.441133199850245e-16,0,
8.200000000,-27.18166666666666,-28.0,-9.677654282101192e-16,0,
8.300000000,-27.16166666666666,-28.0,-9.914175364352138e-16,0,
8.400000000,-27.16166666666666,-28.0,-0.10000000000000099,0,
8.500000000,-27.16166666666666,-28.0,-0.20000000000000104,0,
8.600000000,-27.16166666666666,-28.0,-0.30000000000000104,0,
8.700000000,-27.16166666666666,-28.0,-0.40000000000000097,0,
8.800000000,-27.16166666666666,-28.0,-0.5000000000000011,0,
8.900000000,-27.16166666666666,-28.0,-0.600000000000001,0,
9.000000000,-27.16166666666666,-28.0,-0.7000000000000011,0,
9.100000000,-27.16166666666666,-28.0,-0.8000000000000012,0,
9.200000000,-27.16166666666666,-28.0,-0.900000000000001,0,
9.300000000,-27.16166666666666,-28.0,-1.000000000000001,0,
9.400000000,-27.16166666666666,-28.0,-1.1000000000000012,0,
9.500000000,-27.16166666666666,-28.0,-1.200000000000001,0,
9.600000000,-27.16166666666666,-28.0,-1.3000000000000012,0,
9.700000000,-27.16166666666666,-28.0,-1.4000000000000012,0,
9.800000000,-27.16166666666666,-28.0,-1.5000000000000016,0,
9.900000000,-27.16166666666666,-28.0,-1.6000000000000014,0,
10.000000000,-27.16166666666666,-28.0,-1.7000000000000017,0,
10.100000000,-27.16166666666666,-28.0,-1.8000000000000016,0,
10.200000000,-27.16166666666666,-28.0,-1.9000000000000028,0,
10.300000000,-27.16166666666666,-28.0,-2.0000000000000018,0,
10.400000000,-27.16166666666666,-28.0,-2.100000000000002,0,
10.500000000,-27.16166666666666,-28.0,-2.200000000000002,0,
10.600000000,-27.16166666666666,-28.0,-2.300000000000002,0,
10.700000000,-27.16166666666666,-28.0,-2.400000000000002,0,
10.800000000,-27.16166666666666,-28.0,-2.500000000000002,0,
10.900000000,-27.16166666666666,-28.0,-2.6000000000000023,0,
11.000000000,-27.16166666666666,-28.0,-2.7000000000000024,0,
11.100000000,-27.16166666666666,-28.0,-2.8000000000000025,0,
11.200000000,-27.16166666666666,-28.0,-2.9000000000000026,0,
11.300000000,-27.16166666666666,-28.0,-3.0000000000000027,0,
11.400000000,-27.16166666666666,-28.0,-3.1000000000000028,0,
11.500000000,-27.16166666666666,-28.0,3.0831853071795834,0,
11.600000000,-27.16166666666666,-28.0,2.9831853071795833,0,
11.700000000,-27.16166666666666,-28.0,2.883185307179583,0,
11.800000000,-27.16166666666666,-28.0,2.783185307179583,0,
11.900000000,-27.16166666666666,-28.0,2.683185307179583,0,
12.000000000,-27.16166666666666,-28.0,2.583185307179583,0,
12.100000000,-27.16166666666666,-28.0,2.483185307179583,0,
12.200000000,-27.16166666666666,-28.0,2.3831853071795828,0,
12.300000000,-27.16166666666666,-28.0,2.2831853071795827,0,
12.400000000,-27.16166666666666,-28.0,2.1831853071795826,0,
12.500000000,-27.16166666666666,-28.0,2.0831853071795825,0,
12.600000000,-27.16166666666666,-28.0,1.9831853071795822,0,
12.700000000,-27.16166666666666,-28.0,1.8831853071795823,0,
12.800000000,-27.16166666666666,-28.0,1.7831853071795831,0,
12.900000000,-27.16166666666666,-28.0,1.683185307179582,0,
13.000000000,-27.16166666666666,-28.0,1.5831853071795823,0,
13.100000000,-27.16166666666666,-28.0,1.483185307179582,0,
13.200000000,-27.16166666666666,-28.0,1.3831853071795819,0,
13.300000000,-27.16166666666666,-28.0,1.2831853071795822,0,
13.400000000,-27.16166666666666,-28.0,1.1831853071795817,0,
13.500000000,-27.16166666666666,-28.0,1.0831853071795816,0,
13.600000000,-27.16166666666666,-28.0,0.9831853071795814,0,
13.700000000,-27.16166666666666,-28.0,0.8831853071795818,0,
13.800000000,-27.16166666666666,-28.0,0.7831853071795818,0,
13.900000000,-27.16166666666666,-28.0,0.6831853071795817,0,
14.000000000,-27.16166666666666,-28.0,0.5831853071795817,0,
14.100000000,-27.16166666666666,-28.0,0.48318530717958175,0,
14.200000000,-27.16166666666666,-28.0,0.3831853071795819,0,
14.300000000,-27.16166666666666,-28.0,0.28318530717958185,0,
14.400000000,-27.16166666666666,-28.0,0.18318530717958173,0,
14.500000000,-27.16166666666666,-28.0,0.08318530717958178,0,
14.600000000,-27.16166666666666,-28.0,-0.01681469282041822,0,
14.700000000,-27.16166666666666,-28.0,-0.11681469282041824,0,
14.800000000,-27.16166666666666,-28.0,-0.21681469282041824,0,
14.900000000,-27.16166666666666,-28.0,-0.31681469282041835,0,
15.000000000,-27.16166666666666,-28.0,-0.4168146928204183,0,
15.100000000,-27.16166666666666,-28.0,-0.5168146928204183,0,
15.200000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.300000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.400000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.500000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.600000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.700000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.800000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
15.900000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.000000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.100000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.200000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.300000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.400000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.500000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.600000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.700000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.800000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
16.900000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
17.000000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
17.100000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
17.200000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
17.300000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
17.400000000,-27.16166666666666,-28.0,-0.6168146928204183,0,
17.500000000,-27.16166666666666,-28.0,-0.6168146928204183,1,
17.600000000,-27.16166666666666,-28.0,-0.6168146928204183,1,
17.700000000,-27.10048728415726,-28.043382982329117,-0.5922909653177487,1,
17.800000000,-27.053472996728413,-28.0750178979868,-0.5511202221262717,1,
17.900000000,-27.017622763428534,-28.097053157293406,-0.4932010001652427,1,
18.000000000,-26.996021727877586,-28.10866386266803,-0.41772472778095654,1,
18.100000000,-26.993236840543663,-28.109899924575473,-0.32077160265558946,1,
18.200000000,-26.993236840543663,-28.109899924575473,-0.2207716026555894,1,
18.300000000,-26.993236840543663,-28.109899924575473,-0.1207716026555894,1,
18.400000000,-26.993236840543663,-28.109899924575473,-0.02077160265558939,1,
18.500000000,-26.993236840543663,-28.109899924575473,0.0792283973444106,1,
18.600000000,-26.993236840543663,-28.109899924575473,0.17922839734441062,1,
18.700000000,-26.993236840543663,-28.109899924575473,0.2792283973444107,1,
18.800000000,-26.993236840543663,-28.109899924575473,0.3792283973444107,1,
18.900000000,-26.993236840543663,-28.109899924575473,0.4792283973444107,1,
19.000000000,-26.993236840543663,-28.109899924575473,0.5792283973444106,1,
19.100000000,-26.993236840543663,-28.109899924575473,0.6792283973444104,1,
19.200000000,-26.993236840543663,-28.109899924575473,0.7792283973444103,1,
19.300000000,-26.993236840543663,-28.109899924575473,0.8792283973444106,1,
19.400000000,-26.993236840543663,-28.109899924575473,0.9792283973444105,1,
19.500000000,-26.993236840543663,-28.109899924575473,1.0792283973444108,1,
19.600000000,-26.989793080849356,-28.103467845813014,1.1719324314701351,1,
19.700000000,-26.98643894665844,-28.09550937624255,1.2632960286266648,1,
19.800000000,-26.98382490498153,-28.08727807985704,1.3546596257831938,1,
19.900000000,-26.981972760852614,-28.078842618032077,1.4460232229397232,1,
20.000000000,-26.980897963935718,-28.070273355189677,1.5373868200962526,1,
20.100000000,-26.980609479651516,-28.06164177185332,1.6287504172527818,1,
20.200000000,-26.981109714392254,-28.05301986839301,1.7201140144093117,1,
20.300000000,-26.982394495448823,-28.044479564434052,1.8114776115658404,1,
20.400000000,-26.984453105817416,-28.03609209893934,1.9028412087223703,1,
20.500000000,-26.987268373595445,-28.0279274359694,1.9942048058789004,1,
20.600000000,-26.999678136332985,-28.00039100156285,2.0640012062419646,1,
20.700000000,-27.021861346845654,-27.959120824945458,2.1171469395559925,1,
20.800000000,-27.053646886403154,-27.906850162857957,2.1559706153772127,1,
20.900000000,-27.087894431716734,-27.855162698556462,2.1939666773899855,1,
21.000000000,-27.124080705982173,-27.804813499151603,2.2319627394027584,1,
21.100000000,-27.162153473333824,-27.75587524507454,2.269958801415531,1,
21.200000000,-27.202057774702237,-27.708418580018694,2.307954863428304,1,
21.300000000,-27.243736007149074,-27.662512008963656,2.345950925441077,1,
21.400000000,-27.28712800701851,-27.618221799286406,2.3839469874538497,1,
21.500000000,-27.33217113678508,-27.57561188510255,2.4219430494666225,1,
21.600000000,-27.38857389143414,-27.526177794962265,2.441303010041109,1,
21.700000000,-27.4459230585622,-27.477844855575984,2.4443498847468565,1,
21.800000000,-27.50341922367415,-27.42968687599399,2.4458965138854265,1,
21.900000000,-27.560989802523707,-27.38161787921928,2.4474431430239965,1,
22.000000000,-27.618634657398523,-27.33363798023584,2.4489897721625664,1,
22.100000000,-27.676353650408576,-27.285747293814516,2.4505364013011364,1,
22.200000000,-27.734146643486504,-27.23794593451277,2.4520830304397063,1,
22.300000000,-27.792013498387927,-27.190234016674378,2.4536296595782763,1,
22.400000000,-27.849954076691787,-27.142611654429164,2.4551762887168462,1,
22.500000000,-27.907968239800674,-27.09507896169274,2.44653988602454,1,
22.600000000,-27.96556973298635,-27.047047014170484,2.4379034833322337,1,
22.700000000,-28.022754259926938,-26.998519394420686,2.4292670806399275,1,
22.800000000,-28.079517555400823,-26.94949972197233,2.420630677947621,1,
22.900000000,-28.135855385604778,-26.899991653055128,2.411994275255315,1,
23.000000000,-28.191763548469744,-26.84999888032682,2.4033578725630087,1,
23.100000000,-28.247237873974253,-26.79952513259773,2.3934154261012606,1,
23.200000000,-28.30220763335395,-26.74850233814527,2.3834729796395124,1,
23.300000000,-28.356667392769666,-26.696935540645494,2.3735305331777643,1,
23.400000000,-28.410611768796443,-26.644829837549945,2.3623145087417443,1,
23.500000000,-28.46396834519299,-26.59212238309387,2.3510984843057243,1,
23.600000000,-28.516730409814823,-26.538819807763577,2.339882459869705,1,
23.700000000,-28.56889132530579,-26.484928816910333,2.3286664354336843,1,
23.800000000,-28.620444529933017,-26.430456189906828,2.3174504109976644,1,
23.900000000,-28.671383538412382,-26.375408779294347,2.3062343865616444,1,
24.000000000,-28.721701942724334,-26.31979350992074,2.2937754484762127,1,
24.100000000,-28.771323552474403,-26.26355565927003,2.281316510390781,1,
24.200000000,-28.820240665240995,-26.206703956757433,2.2688575723053495,1,
24.300000000,-28.868445687956736,-26.14924722708218,2.256398634219918,1,
24.400000000,-28.915931138087107,-26.091194388857716,2.245182609783898,1,
24.500000000,-28.96276249303245,-26.032612615293036,2.233966585347878,1,
24.600000000,-29.008933861507348,-25.973509275851384,2.222750560911858,1,
24.700000000,-29.054439435251282,-25.91389180560788,2.211534536475838,1,
24.800000000,-29.0992734897593,-25.853767704314205,2.200318512039818,1,
24.900000000,-29.143430385002155,-25.793144535455166,2.189102487603798,1,
25.000000000,-29.186904566135798,-25.73202992529721,2.177886463167778,1,
25.100000000,-29.22969056420018,-25.670431561929057,2.166670438731758,1,
25.200000000,-29.271782996807215,-25.608357194294562,2.155454414295738,1,
25.300000000,-29.313176568817894,-25.54581463121791,2.144238389859718,1,
25.400000000,-29.35386607300839,-25.482811740421287,2.133022365423698,1,
25.500000000,-29.39384639072512,-25.41935644753512,2.121806340987678,1,
25.600000000,-29.433112492528654,-25.35545673510107,2.11186389452593,1,
25.700000000,-29.47174134457436,-25.29116978627294,2.1019214480641817,1,
25.800000000,-29.509729128345082,-25.226501955907377,2.0919790016024336,1,
25.900000000,-29.54707208869417,-25.16145963651172,2.083342598910128,1,
26.000000000,-29.58385193171444,-25.09609723793728,2.0747061962178215,1,
26.100000000,-29.6200659141082,-25.030419635368485,2.066069793525514,1,
26.200000000,-29.655711334783575,-24.964431727499882,2.057433390833209,1,
26.300000000,-29.690785535056012,-24.89813843617075,2.0487969881409023,1,
26.400000000,-29.725285898846558,-24.83154470599801,2.040160585448596,1,
26.500000000,-29.759209852877,-24.7646555040074,2.0342415150731363,1,
26.600000000,-29.79273729305756,-24.69756667665933,2.0193821036499013,1,
26.700000000,-29.82526416803991,-24.629987076158276,2.0033620685768714,1,
26.800000000,-29.856704287975173,-24.561895087947793,1.9873420335038405,1,
26.900000000,-29.88704958419562,-24.49330818688576,1.9713219984308106,1,
27.000000000,-29.91629226900475,-24.42424397484252,1.95530196335778,1,
27.100000000,-29.94442483767588,-24.354720176183612,1.9392819282847493,1,
27.200000000,-29.971440070378126,-24.28475463322107,1.9232618932117187,1,
27.300000000,-29.997331034029287,-24.214365301634427,1.9072418581386883,1,
27.400000000,-30.022091084075104,-24.14357024586265,1.8912218230656581,1,
27.500000000,-30.045713866194507,-24.07238763446816,1.8957253236518496,1,
27.600000000,-30.069656978609913,-24.001312129771655,1.9016443940273111,1,
27.700000000,-30.094020370056057,-23.930379590290528,1.9075634644027706,1,
27.800000000,-30.118803186954413,-23.859592501166997,1.9134825347782327,1,
27.900000000,-30.144004561031753,-23.78895334244739,1.9194016051536924,1,
28.000000000,-30.169623609350587,-23.718464588995243,1.9253206755291534,1,
28.100000000,-30.19565943434008,-23.64812871040461,1.9312397459046131,1,
28.200000000,-30.222111123827503,-23.577948170913515,1.9371588162800735,1,
28.300000000,-30.2489777510702,-23.507925429317645,1.9430778866555336,1,
28.400000000,-30.276258374788043,-23.438062938884183,1.9489969570309942,1,
28.500000000,-30.303952039196417,-23.36836314726587,1.9549160274064559,1,
28.600000000,-30.33205777403971,-23.298828496415247,1.957962902112203,1,
28.700000000,-30.360375241465125,-23.229379802845024,1.9610097768179504,1,
28.800000000,-30.388904178589197,-23.160017711277867,1.9640566515236988,1,
28.900000000,-30.417644320565298,-23.09074286563247,1.9671035262294454,1,
29.000000000,-30.446595400586094,-23.02155590901759,1.970150400935193,1,
29.100000000,-30.47575714988602,-22.952457483726068,1.973197275640941,1,
29.200000000,-30.50512929774378,-22.88344823122887,1.9762441503466883,1,
29.300000000,-30.534711571484845,-22.81452879216913,1.9792910250524351,1,
29.400000000,-30.564503696484007,-22.745699806356217,1.9823378997581829,1,
29.500000000,-30.59450539616791,-22.67696191275977,1.985384774463931,1,
29.600000000,-30.62471639201763,-22.608315749503777,1.9705253630406963,1,
29.700000000,-30.653904048557962,-22.539228263620416,1.954505327967666,1,
29.800000000,-30.681981223189624,-22.46968207562493,1.9384852928946366,1,
29.900000000,-30.708940710297846,-22.399695033575266,1.9224652578216055,1,
30.000000000,-30.734775591106743,-22.329285098668393,1.9064452227485746,1,
30.100000000,-30.759479235454943,-22.258470340630836,1.8904251876755442,1,
30.200000000,-30.783045303497108,-22.187268933081324,1.8744051526025138,1,
