wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T03:27:04.916874+00:00,mapping,0.0,1,1,1353440,
2026-08-21T03:27:18.141590+00:00,exploration,0.0,1,1,1360168,
2026-08-21T03:27:48.450988+00:00,exploration,30.3,1,1,1369180,
2026-08-21T03:28:18.732625+00:00,exploration,60.6,1,1,1374008,
2026-08-21T03:28:49.040833+00:00,exploration,90.9,1,1,1379564,
2026-08-21T03:29:18.333354+00:00,exploration,120.2,1,1,1386720,
2026-08-21T03:29:48.673187+00:00,exploration,150.5,1,1,1395048,
2026-08-21T03:30:18.961610+00:00,exploration,180.8,1,1,1396944,
2026-08-21T03:30:48.277456+00:00,exploration,210.1,1,1,1402308,
2026-08-21T03:31:18.614401+00:00,exploration,240.4,1,1,1406120,
2026-08-21T03:31:48.926288+00:00,exploration,270.8,1,1,1410644,
2026-08-21T03:32:18.250053+00:00,exploration,300.1,1,1,1415808,
2026-08-21T03:32:48.587623+00:00,exploration,330.4,1,1,1419576,
2026-08-21T03:33:18.911491+00:00,exploration,360.8,1,1,1423172,
2026-08-21T03:33:48.225038+00:00,exploration,390.1,1,1,1427856,
2026-08-21T03:34:18.520282+00:00,exploration,420.4,1,1,1441280,
2026-08-21T03:34:48.819134+00:00,exploration,450.7,1,1,1435744,
2026-08-21T03:35:19.165420+00:00,exploration,481.0,1,1,1439100,
2026-08-21T03:35:48.508420+00:00,exploration,510.3,1,1,1442820,
2026-08-21T03:36:18.804256+00:00,exploration,540.7,1,1,1445584,
2026-08-21T03:36:49.114620+00:00,exploration,571.0,1,1,1451424,
2026-08-21T03:37:18.412851+00:00,exploration,600.3,1,1,1449616,
2026-08-21T03:37:48.748299+00:00,exploration,630.6,1,1,1447772,
2026-08-21T03:38:19.096978+00:00,exploration,660.9,1,1,1453548,
2026-08-21T03:38:48.420001+00:00,exploration,690.3,1,1,1458008,
2026-08-21T03:39:18.724649+00:00,exploration,720.6,1,1,1465988,
2026-08-21T03:39:49.058544+00:00,exploration,750.9,1,1,1468672,
2026-08-21T03:40:18.368508+00:00,exploration,780.2,1,1,1472500,
