wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T06:00:47.873423+00:00,mapping,0.0,1,1,1354104,
2026-08-21T06:01:01.070367+00:00,exploration,0.0,1,1,1361120,
2026-08-21T06:01:31.367890+00:00,exploration,30.3,1,1,1370864,
2026-08-21T06:02:01.653697+00:00,exploration,60.6,1,1,1375648,
2026-08-21T06:02:31.948348+00:00,exploration,90.9,1,1,1379964,
2026-08-21T06:03:01.260897+00:00,exploration,120.2,1,1,1386504,
2026-08-21T06:03:31.572559+00:00,exploration,150.5,1,1,1391392,
2026-08-21T06:04:01.919514+00:00,exploration,180.8,1,1,1393848,
2026-08-21T06:04:31.259104+00:00,exploration,210.1,1,1,1399868,
2026-08-21T06:05:01.552351+00:00,exploration,240.5,1,1,1401472,
2026-08-21T06:05:31.886050+00:00,exploration,270.8,1,1,1404084,
2026-08-21T06:06:01.247757+00:00,exploration,300.1,1,1,1409508,
2026-08-21T06:06:31.570525+00:00,exploration,330.5,1,1,1412520,
2026-08-21T06:07:01.906310+00:00,exploration,360.8,1,1,1418840,
2026-08-21T06:07:31.195083+00:00,exploration,390.1,1,1,1426740,
2026-08-21T06:08:01.503719+00:00,exploration,420.4,1,1,1429412,
2026-08-21T06:08:31.841676+00:00,exploration,450.7,1,1,1434296,
2026-08-21T06:09:01.161732+00:00,exploration,480.1,1,1,1440408,
2026-08-21T06:09:31.488491+00:00,exploration,510.4,1,1,1445532,
2026-08-21T06:10:01.833170+00:00,exploration,540.7,1,1,1450384,
2026-08-21T06:10:31.155186+00:00,exploration,570.1,1,1,1452768,
2026-08-21T06:11:01.504438+00:00,exploration,600.4,1,1,1456868,
2026-08-21T06:11:31.806292+00:00,exploration,630.7,1,1,1462512,
2026-08-21T06:12:01.117567+00:00,exploration,660.0,1,1,1464452,
2026-08-21T06:12:31.451638+00:00,exploration,690.3,1,1,1466372,
2026-08-21T06:13:01.771125+00:00,exploration,720.7,1,1,1468100,
2026-08-21T06:13:32.106634+00:00,exploration,751.0,1,1,1469464,
2026-08-21T06:14:01.408808+00:00,exploration,780.3,1,1,1473224,
