wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-31T08:24:07.160890+00:00,mapping,0.0,1,1,1504496,
2026-08-31T08:24:20.345608+00:00,exploration,0.0,1,1,1510884,
2026-08-31T08:24:50.665043+00:00,exploration,30.3,1,1,1527092,
2026-08-31T08:25:20.996817+00:00,exploration,60.6,1,1,1535092,
2026-08-31T08:25:51.296685+00:00,exploration,91.0,1,1,1541976,
2026-08-31T08:26:20.635131+00:00,exploration,120.3,1,1,1549008,
2026-08-31T08:26:51.021496+00:00,exploration,150.6,1,1,1553184,
2026-08-31T08:27:21.325210+00:00,exploration,181.0,1,1,1555656,
2026-08-31T08:27:50.658676+00:00,exploration,210.3,1,1,1557144,
2026-08-31T08:28:20.988930+00:00,exploration,240.6,1,1,1562724,
2026-08-31T08:28:51.309980+00:00,exploration,271.0,1,1,1565392,
2026-08-31T08:29:20.624998+00:00,exploration,300.3,1,1,1572860,
2026-08-31T08:29:50.964121+00:00,exploration,330.6,1,1,1577080,
2026-08-31T08:30:21.289578+00:00,exploration,360.9,1,1,1581324,
2026-08-31T08:30:50.592017+00:00,exploration,390.3,1,1,1584644,
2026-08-31T08:31:20.888340+00:00,exploration,420.6,1,1,1590956,
2026-08-31T08:31:51.211129+00:00,exploration,450.9,1,1,1595400,
2026-08-31T08:32:20.507239+00:00,exploration,480.2,1,1,1599200,
2026-08-31T08:32:50.806001+00:00,exploration,510.5,1,1,1604744,
2026-08-31T08:33:21.133044+00:00,exploration,540.8,1,1,1607696,
2026-08-31T08:33:50.435587+00:00,exploration,570.1,1,1,1611452,
2026-08-31T08:34:20.731333+00:00,exploration,600.4,1,1,1611436,
2026-08-31T08:34:51.043832+00:00,exploration,630.7,1,1,1614248,
2026-08-31T08:35:20.398677+00:00,exploration,660.0,1,1,1614664,
2026-08-31T08:35:50.685152+00:00,exploration,690.4,1,1,1626680,
2026-08-31T08:36:20.973916+00:00,exploration,720.7,1,1,1625288,
2026-08-31T08:36:51.275494+00:00,exploration,751.0,1,1,1632728,
2026-08-31T08:37:20.621776+00:00,exploration,780.3,1,1,1635864,
2026-08-31T08:37:50.922174+00:00,exploration,810.6,1,1,1640496,
2026-08-31T08:38:21.217226+00:00,exploration,840.9,1,1,1643080,
2026-08-31T08:38:50.554821+00:00,exploration,870.2,1,1,1645520,
2026-08-31T08:39:20.880099+00:00,exploration,900.5,1,1,1650284,
2026-08-31T08:39:51.173579+00:00,exploration,930.9,1,1,1654604,
2026-08-31T08:40:20.524620+00:00,exploration,960.1,1,1,1656212,
2026-08-31T08:40:50.857342+00:00,exploration,990.5,1,1,1659120,
2026-08-31T08:41:21.188673+00:00,exploration,1020.8,1,1,1663448,
2026-08-31T08:41:50.502639+00:00,exploration,1050.2,1,1,1665160,
2026-08-31T08:42:20.865702+00:00,exploration,1080.5,1,1,1667456,
2026-08-31T08:42:51.216876+00:00,exploration,1110.8,1,1,1671632,
2026-08-31T08:43:20.517499+00:00,exploration,1140.2,1,1,1674452,
2026-08-31T08:43:50.827448+00:00,exploration,1170.5,1,1,1676384,
2026-08-31T08:44:21.135437+00:00,exploration,1200.8,1,1,1678532,
2026-08-31T08:44:50.456673+00:00,exploration,1230.1,1,1,1681384,
2026-08-31T08:45:20.761173+00:00,exploration,1260.4,1,1,1686208,
2026-08-31T08:45:51.095373+00:00,exploration,1290.7,1,1,1694452,
2026-08-31T08:46:20.381126+00:00,exploration,1320.1,1,1,1693628,
2026-08-31T08:46:50.683068+00:00,exploration,1350.4,1,1,1702372,
2026-08-31T08:47:21.011805+00:00,exploration,1380.7,1,1,1710404,
2026-08-31T08:47:51.344654+00:00,exploration,1411.0,1,1,1709120,
2026-08-31T08:48:20.648108+00:00,exploration,1440.3,1,1,1711596,
2026-08-31T08:48:50.939779+00:00,exploration,1470.6,1,1,1715932,
2026-08-31T08:49:21.230350+00:00,exploration,1500.9,1,1,1718944,
2026-08-31T08:49:50.596547+00:00,exploration,1530.2,1,1,1720508,
2026-08-31T08:50:20.898954+00:00,exploration,1560.6,1,1,1723076,
2026-08-31T08:50:51.229856+00:00,exploration,1590.9,1,1,1720304,
