wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-01T03:00:45.442711+00:00,mapping,0.0,1,1,1504944,
2026-09-01T03:00:58.714010+00:00,exploration,0.0,1,1,1511804,
2026-09-01T03:01:29.113986+00:00,exploration,30.3,1,1,1526384,
2026-09-01T03:01:59.435664+00:00,exploration,60.7,1,1,1538300,
2026-09-01T03:02:28.813894+00:00,exploration,90.1,1,1,1544636,
2026-09-01T03:02:59.195132+00:00,exploration,120.4,1,1,1551952,
2026-09-01T03:03:29.522949+00:00,exploration,150.8,1,1,1556628,
2026-09-01T03:03:58.846890+00:00,exploration,180.1,1,1,1561100,
2026-09-01T03:04:29.151654+00:00,exploration,210.5,1,1,1559688,
2026-09-01T03:04:59.453251+00:00,exploration,240.8,1,1,1569132,
2026-09-01T03:05:28.746797+00:00,exploration,270.1,1,1,1578420,
2026-09-01T03:05:59.114549+00:00,exploration,300.4,1,1,1579136,
2026-09-01T03:06:29.451809+00:00,exploration,330.7,1,1,1588504,
2026-09-01T03:06:58.758194+00:00,exploration,360.1,1,1,1591996,
2026-09-01T03:07:29.143276+00:00,exploration,390.4,1,1,1597064,
2026-09-01T03:07:59.454585+00:00,exploration,420.8,1,1,1600304,
2026-09-01T03:08:28.768277+00:00,exploration,450.1,1,1,1605152,
2026-09-01T03:08:59.077568+00:00,exploration,480.4,1,1,1606272,
2026-09-01T03:09:29.391864+00:00,exploration,510.7,1,1,1610312,
2026-09-01T03:09:58.682794+00:00,exploration,540.0,1,1,1612480,
2026-09-01T03:10:28.983484+00:00,exploration,570.3,1,1,1615872,
2026-09-01T03:10:59.326137+00:00,exploration,600.6,1,1,1619288,
2026-09-01T03:11:29.641374+00:00,exploration,631.0,1,1,1620640,
2026-09-01T03:11:58.979655+00:00,exploration,660.3,1,1,1618892,
2026-09-01T03:12:29.292510+00:00,exploration,690.6,1,1,1622524,
2026-09-01T03:12:59.589032+00:00,exploration,720.9,1,1,1625224,
2026-09-01T03:13:28.924953+00:00,exploration,750.2,1,1,1630584,
2026-09-01T03:13:59.240840+00:00,exploration,780.5,1,1,1634664,
2026-09-01T03:14:29.538492+00:00,exploration,810.9,1,1,1639956,
2026-09-01T03:14:58.833832+00:00,exploration,840.2,1,1,1642024,
2026-09-01T03:15:29.171569+00:00,exploration,870.5,1,1,1645044,
2026-09-01T03:15:59.519785+00:00,exploration,900.8,1,1,1648440,
2026-09-01T03:16:28.820774+00:00,exploration,930.1,1,1,1652664,
2026-09-01T03:16:59.146401+00:00,exploration,960.4,1,1,1655384,
2026-09-01T03:17:29.435962+00:00,exploration,990.8,1,1,1659172,
2026-09-01T03:17:58.740190+00:00,exploration,1020.1,1,1,1662136,
2026-09-01T03:18:29.051154+00:00,exploration,1050.4,1,1,1664860,
2026-09-01T03:18:59.361198+00:00,exploration,1080.7,1,1,1665944,
2026-09-01T03:19:29.698149+00:00,exploration,1111.0,1,1,1669280,
2026-09-01T03:19:59.004797+00:00,exploration,1140.3,1,1,1672724,
2026-09-01T03:20:29.298634+00:00,exploration,1170.6,1,1,1676972,
2026-09-01T03:20:59.643353+00:00,exploration,1200.9,1,1,1681404,
2026-09-01T03:21:28.946662+00:00,exploration,1230.3,1,1,1682688,
2026-09-01T03:21:59.251986+00:00,exploration,1260.6,1,1,1685352,
2026-09-01T03:22:29.596650+00:00,exploration,1290.9,1,1,1688076,
2026-09-01T03:22:58.904439+00:00,exploration,1320.2,1,1,1692724,
2026-09-01T03:23:29.202200+00:00,exploration,1350.5,1,1,1697484,
2026-09-01T03:23:59.512778+00:00,exploration,1380.8,1,1,1701400,
2026-09-01T03:24:28.805438+00:00,exploration,1410.1,1,1,1704468,
2026-09-01T03:24:59.113886+00:00,exploration,1440.4,1,1,1708056,
2026-09-01T03:25:29.432207+00:00,exploration,1470.7,1,1,1710256,
2026-09-01T03:25:58.731798+00:00,exploration,1500.1,1,1,1712876,
2026-09-01T03:26:29.062846+00:00,exploration,1530.4,1,1,1717344,
2026-09-01T03:26:59.364159+00:00,exploration,1560.7,1,1,1721596,
2026-09-01T03:27:29.680809+00:00,exploration,1591.0,1,1,1724204,
2026-09-01T03:27:58.971075+00:00,exploration,1620.3,1,1,1727408,
2026-09-01T03:28:29.296150+00:00,exploration,1650.6,1,1,1728912,
