wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-22T08:48:03.413891+00:00,mapping,0.0,1,1,1360508,
2026-08-22T08:48:16.603851+00:00,exploration,0.0,1,1,1364992,
2026-08-22T08:48:46.894832+00:00,exploration,30.3,1,1,1368320,
2026-08-22T08:49:17.190624+00:00,exploration,60.6,1,1,1372056,
2026-08-22T08:49:47.479800+00:00,exploration,90.9,1,1,1374208,
2026-08-22T08:50:16.803319+00:00,exploration,120.2,1,1,1375152,
2026-08-22T08:50:47.099897+00:00,exploration,150.5,1,1,1376392,
2026-08-22T08:51:17.395609+00:00,exploration,180.8,1,1,1377456,
2026-08-22T08:51:46.688176+00:00,exploration,210.1,1,1,1378036,
2026-08-22T08:52:16.982273+00:00,exploration,240.4,1,1,1378856,
2026-08-22T08:52:47.275562+00:00,exploration,270.7,1,1,1379832,
2026-08-22T08:53:17.642682+00:00,exploration,301.0,1,1,1381124,
2026-08-22T08:53:46.941833+00:00,exploration,330.4,1,1,1382912,
2026-08-22T08:54:17.239246+00:00,exploration,360.7,1,1,1383972,
2026-08-22T08:54:47.532037+00:00,exploration,391.0,1,1,1384292,
2026-08-22T08:55:16.831355+00:00,exploration,420.3,1,1,1385096,
2026-08-22T08:55:47.123780+00:00,exploration,450.5,1,1,1387652,
2026-08-22T08:56:17.434101+00:00,exploration,480.8,1,1,1388332,
2026-08-22T08:56:46.738083+00:00,exploration,510.1,1,1,1390260,
2026-08-22T08:57:17.067946+00:00,exploration,540.5,1,1,1391584,
2026-08-22T08:57:47.371605+00:00,exploration,570.8,1,1,1392008,
2026-08-22T08:58:16.669562+00:00,exploration,600.1,1,1,1396240,
2026-08-22T08:58:46.965390+00:00,exploration,630.4,1,1,1395536,
2026-08-22T08:59:17.258377+00:00,exploration,660.7,1,1,1396740,
2026-08-22T08:59:47.590082+00:00,exploration,691.0,1,1,1398272,
2026-08-22T09:00:16.886531+00:00,exploration,720.3,1,1,1398852,
2026-08-22T09:00:47.194793+00:00,exploration,750.6,1,1,1399696,
2026-08-22T09:01:17.523311+00:00,exploration,780.9,1,1,1402296,
2026-08-22T09:01:46.833081+00:00,exploration,810.2,1,1,1399896,
2026-08-22T09:02:17.138433+00:00,exploration,840.6,1,1,1401548,
2026-08-22T09:02:47.435100+00:00,exploration,870.9,1,1,1402556,
2026-08-22T09:03:16.729588+00:00,exploration,900.2,1,1,1403892,
2026-08-22T09:03:47.034825+00:00,exploration,930.4,1,1,1404404,
2026-08-22T09:04:17.332645+00:00,exploration,960.8,1,1,1405272,
2026-08-22T09:04:46.660022+00:00,exploration,990.0,1,1,1406444,
2026-08-22T09:05:16.960162+00:00,exploration,1020.4,1,1,1407892,
2026-08-22T09:05:47.242500+00:00,exploration,1050.7,1,1,1406036,
2026-08-22T09:06:17.564244+00:00,exploration,1081.0,1,1,1409844,
2026-08-22T09:06:46.862719+00:00,exploration,1110.3,1,1,1412148,
2026-08-22T09:07:17.193008+00:00,exploration,1140.6,1,1,1409800,
2026-08-22T09:07:47.495552+00:00,exploration,1170.9,1,1,1413172,
2026-08-22T09:08:16.792323+00:00,exploration,1200.2,1,1,1412920,
2026-08-22T09:08:47.124471+00:00,exploration,1230.5,1,1,1415584,
2026-08-22T09:09:17.426857+00:00,exploration,1260.8,1,1,1416520,
2026-08-22T09:09:46.724055+00:00,exploration,1290.1,1,1,1417424,
2026-08-22T09:10:17.020953+00:00,exploration,1320.4,1,1,1418652,
2026-08-22T09:10:47.311172+00:00,exploration,1350.7,1,1,1419728,
2026-08-22T09:11:16.609152+00:00,exploration,1380.0,1,1,1420020,
2026-08-22T09:11:46.904534+00:00,exploration,1410.3,1,1,1420372,
2026-08-22T09:12:17.233806+00:00,exploration,1440.6,1,1,1421680,
2026-08-22T09:12:47.559779+00:00,exploration,1470.9,1,1,1423032,
2026-08-22T09:13:16.896988+00:00,exploration,1500.3,1,1,1423052,
2026-08-22T09:13:47.193473+00:00,exploration,1530.6,1,1,1423660,
2026-08-22T09:14:17.520165+00:00,exploration,1560.9,1,1,1424576,
2026-08-22T09:14:46.816061+00:00,exploration,1590.2,1,1,1424248,
2026-08-22T09:15:17.111262+00:00,exploration,1620.5,1,1,1428424,
2026-08-22T09:15:47.406861+00:00,exploration,1650.8,1,1,1426252,
2026-08-22T09:16:16.696495+00:00,exploration,1680.1,1,1,1430304,
2026-08-22T09:16:46.993184+00:00,exploration,1710.4,1,1,1427736,
2026-08-22T09:17:17.277138+00:00,exploration,1740.7,1,1,1428560,
2026-08-22T09:17:47.603785+00:00,exploration,1771.0,1,1,1432244,
2026-08-22T09:18:16.910285+00:00,exploration,1800.3,1,1,1432876,
2026-08-22T09:18:47.212589+00:00,exploration,1830.6,1,1,1430860,
2026-08-22T09:19:17.507155+00:00,exploration,1860.9,1,1,1441624,
2026-08-22T09:19:46.848113+00:00,exploration,1890.2,1,1,1442388,
2026-08-22T09:20:17.159258+00:00,exploration,1920.6,1,1,1443232,
2026-08-22T09:20:47.459807+00:00,exploration,1950.9,1,1,1444292,
2026-08-22T09:21:16.753481+00:00,exploration,1980.2,1,1,1444604,
2026-08-22T09:21:47.048754+00:00,exploration,2010.5,1,1,1446048,
2026-08-22T09:22:17.339730+00:00,exploration,2040.8,1,1,1446712,
2026-08-22T09:22:46.646153+00:00,exploration,2070.1,1,1,1447032,
2026-08-22T09:23:16.942844+00:00,exploration,2100.4,1,1,1447024,
2026-08-22T09:23:47.236809+00:00,exploration,2130.7,1,1,1447512,
2026-08-22T09:24:17.537618+00:00,exploration,2161.0,1,1,1447160,
2026-08-22T09:24:46.867269+00:00,exploration,2190.3,1,1,1447504,
2026-08-22T09:25:17.165960+00:00,exploration,2220.6,1,1,1448432,
2026-08-22T09:25:47.502251+00:00,exploration,2250.9,1,1,1449692,
2026-08-22T09:26:16.800839+00:00,exploration,2280.2,1,1,1455344,
2026-08-22T09:26:47.142982+00:00,exploration,2310.5,1,1,1452072,
2026-08-22T09:27:17.453140+00:00,exploration,2340.9,1,1,1456296,
2026-08-22T09:27:46.749179+00:00,exploration,2370.2,1,1,1453764,
2026-08-22T09:28:17.053069+00:00,exploration,2400.5,1,1,1455356,
2026-08-22T09:28:47.346882+00:00,exploration,2430.8,1,1,1455340,
2026-08-22T09:29:16.650365+00:00,exploration,2460.1,1,1,1457468,
2026-08-22T09:29:46.943131+00:00,exploration,2490.4,1,1,1457956,
2026-08-22T09:30:17.230330+00:00,exploration,2520.7,1,1,1458640,
2026-08-22T09:30:47.521762+00:00,exploration,2550.9,1,1,1459332,
2026-08-22T09:31:16.827525+00:00,exploration,2580.2,1,1,1459772,
2026-08-22T09:31:47.136032+00:00,exploration,2610.5,1,1,1459872,
2026-08-22T09:32:17.483768+00:00,exploration,2640.9,1,1,1460340,
2026-08-22T09:32:46.776080+00:00,exploration,2670.2,1,1,1460468,
2026-08-22T09:33:17.073989+00:00,exploration,2700.5,1,1,1460648,
2026-08-22T09:33:47.371827+00:00,exploration,2730.8,1,1,1460908,
2026-08-22T09:34:16.677671+00:00,exploration,2760.1,1,1,1461252,
2026-08-22T09:34:47.017021+00:00,exploration,2790.4,1,1,1461984,
2026-08-22T09:35:17.321192+00:00,exploration,2820.7,1,1,1462160,
2026-08-22T09:35:46.624305+00:00,exploration,2850.0,1,1,1466672,
2026-08-22T09:36:16.943613+00:00,exploration,2880.3,1,1,1463896,
2026-08-22T09:36:47.225347+00:00,exploration,2910.7,1,1,1465220,
2026-08-22T09:37:17.518800+00:00,exploration,2940.9,1,1,1466096,
2026-08-22T09:37:46.820615+00:00,exploration,2970.2,1,1,1466860,
2026-08-22T09:38:17.120743+00:00,exploration,3000.5,1,1,1471712,
2026-08-22T09:38:47.473003+00:00,exploration,3030.8,1,1,1465420,
2026-08-22T09:39:16.766854+00:00,exploration,3060.2,1,1,1465744,
2026-08-22T09:39:47.071637+00:00,exploration,3090.5,1,1,1465960,
2026-08-22T09:40:17.364233+00:00,exploration,3120.8,1,1,1471052,
2026-08-22T09:40:46.695044+00:00,exploration,3150.1,1,1,1471396,
2026-08-22T09:41:16.993715+00:00,exploration,3180.4,1,1,1471464,
2026-08-22T09:41:47.286054+00:00,exploration,3210.7,1,1,1472968,
2026-08-22T09:42:16.625194+00:00,exploration,3240.0,1,1,1473708,
2026-08-22T09:42:46.921159+00:00,exploration,3270.3,1,1,1475092,
2026-08-22T09:43:17.223329+00:00,exploration,3300.6,1,1,1475476,
2026-08-22T09:43:47.505266+00:00,exploration,3330.9,1,1,1476304,
2026-08-22T09:44:16.803713+00:00,exploration,3360.2,1,1,1474796,
2026-08-22T09:44:47.115300+00:00,exploration,3390.5,1,1,1475452,
2026-08-22T09:45:17.419291+00:00,exploration,3420.8,1,1,1476608,
2026-08-22T09:45:46.714764+00:00,exploration,3450.1,1,1,1476480,
2026-08-22T09:46:17.067059+00:00,exploration,3480.4,1,1,1473868,
2026-08-22T09:46:47.374438+00:00,exploration,3510.8,1,1,1475600,
2026-08-22T09:47:16.682673+00:00,exploration,3540.1,1,1,1476084,
2026-08-22T09:47:47.021857+00:00,exploration,3570.4,1,1,1476576,
2026-08-22T09:48:17.320830+00:00,exploration,3600.7,1,1,1477244,
2026-08-22T09:48:46.624877+00:00,exploration,3630.0,1,1,1477752,
2026-08-22T09:49:16.944782+00:00,exploration,3660.3,1,1,1478516,
2026-08-22T09:49:47.233858+00:00,exploration,3690.7,1,1,1481360,
2026-08-22T09:50:17.525927+00:00,exploration,3721.0,1,1,1481932,
2026-08-22T09:50:46.821190+00:00,exploration,3750.2,1,1,1486600,
2026-08-22T09:51:17.122054+00:00,exploration,3780.5,1,1,1483440,
2026-08-22T09:51:47.429697+00:00,exploration,3810.8,1,1,1484028,
2026-08-22T09:52:16.719566+00:00,exploration,3840.1,1,1,1484116,
2026-08-22T09:52:47.043306+00:00,exploration,3870.4,1,1,1484116,
2026-08-22T09:53:17.338693+00:00,exploration,3900.8,1,1,1485380,
2026-08-22T09:53:46.632890+00:00,exploration,3930.1,1,1,1486432,
2026-08-22T09:54:16.937372+00:00,exploration,3960.4,1,1,1486704,
2026-08-22T09:54:47.235674+00:00,exploration,3990.7,1,1,1486760,
2026-08-22T09:55:17.525392+00:00,exploration,4021.0,1,1,1486880,
2026-08-22T09:55:46.819794+00:00,exploration,4050.2,1,1,1486828,
