wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-25T06:04:44.769516+00:00,mapping,0.0,1,1,1357328,
2026-08-25T06:04:58.016750+00:00,exploration,0.0,1,1,1364492,
2026-08-25T06:05:28.330493+00:00,exploration,30.3,1,1,1374444,
2026-08-25T06:05:58.646313+00:00,exploration,60.6,1,1,1378860,
2026-08-25T06:06:28.988372+00:00,exploration,91.0,1,1,1384384,
2026-08-25T06:06:58.310320+00:00,exploration,120.3,1,1,1390704,
2026-08-25T06:07:28.616466+00:00,exploration,150.6,1,1,1397232,
2026-08-25T06:07:58.967716+00:00,exploration,180.9,1,1,1400440,
2026-08-25T06:08:28.338922+00:00,exploration,210.3,1,1,1406268,
2026-08-25T06:08:58.670525+00:00,exploration,240.6,1,1,1409512,
2026-08-25T06:09:28.964737+00:00,exploration,271.0,1,1,1416524,
2026-08-25T06:09:58.306346+00:00,exploration,300.3,1,1,1420616,
2026-08-25T06:10:28.638999+00:00,exploration,330.6,1,1,1419360,
2026-08-25T06:10:58.939762+00:00,exploration,360.9,1,1,1423636,
2026-08-25T06:11:28.290262+00:00,exploration,390.2,1,1,1429816,
2026-08-25T06:11:58.594300+00:00,exploration,420.6,1,1,1431856,
2026-08-25T06:12:28.929462+00:00,exploration,450.9,1,1,1439300,
2026-08-25T06:12:58.234620+00:00,exploration,480.2,1,1,1440292,
2026-08-25T06:13:28.562209+00:00,exploration,510.5,1,1,1443748,
2026-08-25T06:13:58.889325+00:00,exploration,540.9,1,1,1446200,
2026-08-25T06:14:28.190266+00:00,exploration,570.2,1,1,1449492,
2026-08-25T06:14:58.492117+00:00,exploration,600.5,1,1,1451840,
2026-08-25T06:15:28.796097+00:00,exploration,630.8,1,1,1454020,
2026-08-25T06:15:58.133018+00:00,exploration,660.1,1,1,1460220,
2026-08-25T06:16:28.431623+00:00,exploration,690.4,1,1,1463772,
2026-08-25T06:16:58.751051+00:00,exploration,720.7,1,1,1469348,
2026-08-25T06:17:28.092922+00:00,exploration,750.1,1,1,1477176,
2026-08-25T06:17:58.394537+00:00,exploration,780.4,1,1,1474504,
2026-08-25T06:18:28.704836+00:00,exploration,810.7,1,1,1475856,
2026-08-25T06:18:58.001077+00:00,exploration,840.0,1,1,1477164,
2026-08-25T06:19:28.295955+00:00,exploration,870.3,1,1,1478548,
2026-08-25T06:19:58.588030+00:00,exploration,900.6,1,1,1481052,
2026-08-25T06:20:28.934050+00:00,exploration,930.9,1,1,1488968,
2026-08-25T06:20:58.274271+00:00,exploration,960.2,1,1,1490228,
2026-08-25T06:21:28.594049+00:00,exploration,990.6,1,1,1494028,
2026-08-25T06:21:58.892722+00:00,exploration,1020.9,1,1,1497680,
2026-08-25T06:22:28.255185+00:00,exploration,1050.2,1,1,1500256,
2026-08-25T06:22:58.596988+00:00,exploration,1080.6,1,1,1503560,
2026-08-25T06:23:28.895145+00:00,exploration,1110.9,1,1,1505544,
2026-08-25T06:23:58.200152+00:00,exploration,1140.2,1,1,1515568,
2026-08-25T06:24:28.501739+00:00,exploration,1170.5,1,1,1508924,
