wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T06:14:41.651837+00:00,mapping,0.0,1,1,1356404,
2026-08-21T06:14:54.878434+00:00,exploration,0.0,1,1,1363372,
2026-08-21T06:15:25.215176+00:00,exploration,30.3,1,1,1372044,
2026-08-21T06:15:55.545474+00:00,exploration,60.6,1,1,1377084,
2026-08-21T06:16:25.855746+00:00,exploration,91.0,1,1,1382548,
2026-08-21T06:16:55.221571+00:00,exploration,120.3,1,1,1389152,
2026-08-21T06:17:25.524078+00:00,exploration,150.6,1,1,1396032,
2026-08-21T06:17:55.865613+00:00,exploration,180.9,1,1,1403356,
2026-08-21T06:18:25.233160+00:00,exploration,210.3,1,1,1404344,
2026-08-21T06:18:55.559109+00:00,exploration,240.7,1,1,1415080,
2026-08-21T06:19:25.893873+00:00,exploration,271.0,1,1,1414928,
2026-08-21T06:19:55.232332+00:00,exploration,300.3,1,1,1416996,
2026-08-21T06:20:25.559847+00:00,exploration,330.7,1,1,1414764,
2026-08-21T06:20:55.856604+00:00,exploration,361.0,1,1,1425676,
2026-08-21T06:21:25.145529+00:00,exploration,390.3,1,1,1430420,
2026-08-21T06:21:55.474324+00:00,exploration,420.6,1,1,1434528,
2026-08-21T06:22:25.779499+00:00,exploration,450.9,1,1,1436272,
2026-08-21T06:22:55.088114+00:00,exploration,480.2,1,1,1439276,
2026-08-21T06:23:25.419487+00:00,exploration,510.5,1,1,1442728,
2026-08-21T06:23:55.749436+00:00,exploration,540.8,1,1,1447436,
2026-08-21T06:24:25.056339+00:00,exploration,570.2,1,1,1451288,
2026-08-21T06:24:55.369456+00:00,exploration,600.5,1,1,1454768,
2026-08-21T06:25:25.677691+00:00,exploration,630.8,1,1,1459328,
2026-08-21T06:25:54.974141+00:00,exploration,660.1,1,1,1464328,
2026-08-21T06:26:25.272783+00:00,exploration,690.4,1,1,1467100,
2026-08-21T06:26:55.575823+00:00,exploration,720.7,1,1,1470740,
2026-08-21T06:27:25.876183+00:00,exploration,751.0,1,1,1475944,
2026-08-21T06:27:55.179283+00:00,exploration,780.3,1,1,1477656,
2026-08-21T06:28:25.502994+00:00,exploration,810.6,1,1,1479844,
2026-08-21T06:28:55.844310+00:00,exploration,840.9,1,1,1481528,
2026-08-21T06:29:25.152491+00:00,exploration,870.3,1,1,1483660,
2026-08-21T06:29:55.478705+00:00,exploration,900.6,1,1,1488112,
2026-08-21T06:30:25.802947+00:00,exploration,930.9,1,1,1489328,
2026-08-21T06:30:55.107959+00:00,exploration,960.2,1,1,1490824,
2026-08-21T06:31:25.463268+00:00,exploration,990.5,1,1,1491996,
2026-08-21T06:31:55.769584+00:00,exploration,1020.9,1,1,1494656,
2026-08-21T06:32:25.062443+00:00,exploration,1050.2,1,1,1495116,
2026-08-21T06:32:55.372434+00:00,exploration,1080.5,1,1,1498064,
2026-08-21T06:33:25.706802+00:00,exploration,1110.8,1,1,1499052,
2026-08-21T06:33:55.009635+00:00,exploration,1140.1,1,1,1501004,
2026-08-21T06:34:25.311227+00:00,exploration,1170.4,1,1,1502608,
2026-08-21T06:34:55.658516+00:00,exploration,1200.7,1,1,1506996,
2026-08-21T06:35:24.963994+00:00,exploration,1230.1,1,1,1508996,
2026-08-21T06:35:55.341117+00:00,exploration,1260.4,1,1,1510300,
2026-08-21T06:36:25.646506+00:00,exploration,1290.8,1,1,1512784,
2026-08-21T06:36:54.979401+00:00,exploration,1320.1,1,1,1515472,
2026-08-21T06:37:25.274719+00:00,exploration,1350.4,1,1,1518172,
