wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-25T05:15:55.303378+00:00,mapping,0.0,1,1,1357220,
2026-08-25T05:16:08.449321+00:00,exploration,0.0,1,1,1364488,
2026-08-25T05:16:38.742755+00:00,exploration,30.3,1,1,1374044,
2026-08-25T05:17:09.058058+00:00,exploration,60.6,1,1,1378628,
2026-08-25T05:17:39.421404+00:00,exploration,90.9,1,1,1383888,
2026-08-25T05:18:08.725144+00:00,exploration,120.3,1,1,1390496,
2026-08-25T05:18:39.039043+00:00,exploration,150.6,1,1,1396680,
2026-08-25T05:19:09.357107+00:00,exploration,180.9,1,1,1400124,
2026-08-25T05:19:38.671762+00:00,exploration,210.2,1,1,1403092,
2026-08-25T05:20:08.970851+00:00,exploration,240.5,1,1,1408792,
2026-08-25T05:20:39.278500+00:00,exploration,270.8,1,1,1411120,
2026-08-25T05:21:08.580335+00:00,exploration,300.1,1,1,1417416,
2026-08-25T05:21:38.887307+00:00,exploration,330.4,1,1,1419912,
2026-08-25T05:22:09.223384+00:00,exploration,360.7,1,1,1420964,
2026-08-25T05:22:38.524895+00:00,exploration,390.1,1,1,1424984,
2026-08-25T05:23:08.822389+00:00,exploration,420.4,1,1,1427104,
2026-08-25T05:23:39.117687+00:00,exploration,450.7,1,1,1431748,
2026-08-25T05:24:09.448932+00:00,exploration,481.0,1,1,1438392,
2026-08-25T05:24:38.736191+00:00,exploration,510.3,1,1,1439376,
2026-08-25T05:25:09.070779+00:00,exploration,540.6,1,1,1447288,
2026-08-25T05:25:39.399556+00:00,exploration,570.9,1,1,1449412,
2026-08-25T05:26:08.727284+00:00,exploration,600.2,1,1,1451312,
2026-08-25T05:26:39.030646+00:00,exploration,630.6,1,1,1455940,
2026-08-25T05:27:09.347492+00:00,exploration,660.9,1,1,1459892,
2026-08-25T05:27:38.645289+00:00,exploration,690.2,1,1,1461380,
2026-08-25T05:28:08.938683+00:00,exploration,720.5,1,1,1462236,
2026-08-25T05:28:39.253296+00:00,exploration,750.8,1,1,1463472,
2026-08-25T05:29:08.582746+00:00,exploration,780.1,1,1,1464100,
2026-08-25T05:29:38.919563+00:00,exploration,810.4,1,1,1466888,
2026-08-25T05:30:09.223950+00:00,exploration,840.8,1,1,1467220,
2026-08-25T05:30:38.559087+00:00,exploration,870.1,1,1,1470936,
2026-08-25T05:31:08.897599+00:00,exploration,900.4,1,1,1472892,
2026-08-25T05:31:39.189851+00:00,exploration,930.7,1,1,1474220,
2026-08-25T05:32:08.503981+00:00,exploration,960.0,1,1,1476792,
2026-08-25T05:32:38.796795+00:00,exploration,990.3,1,1,1478472,
2026-08-25T05:33:09.100644+00:00,exploration,1020.6,1,1,1480476,
2026-08-25T05:33:39.401128+00:00,exploration,1050.9,1,1,1484080,
2026-08-25T05:34:08.712048+00:00,exploration,1080.2,1,1,1487684,
2026-08-25T05:34:39.049534+00:00,exploration,1110.5,1,1,1489880,
2026-08-25T05:35:09.364647+00:00,exploration,1140.9,1,1,1490908,
2026-08-25T05:35:38.696121+00:00,exploration,1170.2,1,1,1495624,
2026-08-25T05:36:09.021931+00:00,exploration,1200.5,1,1,1497356,
2026-08-25T05:36:39.324604+00:00,exploration,1230.9,1,1,1502904,
2026-08-25T05:37:08.631365+00:00,exploration,1260.2,1,1,1504432,
2026-08-25T05:37:38.927789+00:00,exploration,1290.5,1,1,1508048,
2026-08-25T05:38:09.265985+00:00,exploration,1320.8,1,1,1510816,
2026-08-25T05:38:38.555854+00:00,exploration,1350.1,1,1,1513368,
2026-08-25T05:39:08.871667+00:00,exploration,1380.4,1,1,1515840,
2026-08-25T05:39:39.204060+00:00,exploration,1410.7,1,1,1517848,
