wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-25T06:25:24.069670+00:00,mapping,0.0,1,1,1357568,
2026-08-25T06:25:37.287565+00:00,exploration,0.0,1,1,1364740,
2026-08-25T06:26:07.593817+00:00,exploration,30.3,1,1,1374348,
2026-08-25T06:26:37.936884+00:00,exploration,60.6,1,1,1381272,
2026-08-25T06:27:08.233198+00:00,exploration,91.0,1,1,1385420,
2026-08-25T06:27:37.528370+00:00,exploration,120.2,1,1,1390164,
2026-08-25T06:28:07.841915+00:00,exploration,150.5,1,1,1394564,
2026-08-25T06:28:38.152640+00:00,exploration,180.9,1,1,1398644,
2026-08-25T06:29:07.461004+00:00,exploration,210.2,1,1,1403476,
2026-08-25T06:29:37.809115+00:00,exploration,240.5,1,1,1407620,
2026-08-25T06:30:08.110836+00:00,exploration,270.8,1,1,1412068,
2026-08-25T06:30:37.400249+00:00,exploration,300.1,1,1,1418740,
2026-08-25T06:31:07.724854+00:00,exploration,330.4,1,1,1420132,
2026-08-25T06:31:38.076415+00:00,exploration,360.7,1,1,1423108,
2026-08-25T06:32:07.389616+00:00,exploration,390.1,1,1,1427012,
2026-08-25T06:32:37.686487+00:00,exploration,420.4,1,1,1428780,
2026-08-25T06:33:08.033412+00:00,exploration,450.7,1,1,1433160,
2026-08-25T06:33:37.330854+00:00,exploration,480.0,1,1,1440848,
2026-08-25T06:34:07.700033+00:00,exploration,510.3,1,1,1443992,
2026-08-25T06:34:37.999913+00:00,exploration,540.7,1,1,1447256,
2026-08-25T06:35:07.351125+00:00,exploration,570.0,1,1,1450264,
2026-08-25T06:35:37.691549+00:00,exploration,600.4,1,1,1453508,
2026-08-25T06:36:07.994193+00:00,exploration,630.7,1,1,1456812,
2026-08-25T06:36:37.345502+00:00,exploration,660.0,1,1,1458600,
2026-08-25T06:37:07.658693+00:00,exploration,690.4,1,1,1464676,
2026-08-25T06:37:38.013364+00:00,exploration,720.7,1,1,1468968,
2026-08-25T06:38:07.343839+00:00,exploration,750.0,1,1,1470780,
2026-08-25T06:38:37.695304+00:00,exploration,780.4,1,1,1472884,
2026-08-25T06:39:08.018101+00:00,exploration,810.7,1,1,1473316,
2026-08-25T06:39:37.315276+00:00,exploration,840.0,1,1,1474748,
2026-08-25T06:40:07.625034+00:00,exploration,870.3,1,1,1475540,
2026-08-25T06:40:37.927591+00:00,exploration,900.6,1,1,1483504,
2026-08-25T06:41:08.248686+00:00,exploration,930.9,1,1,1484232,
2026-08-25T06:41:37.606151+00:00,exploration,960.3,1,1,1487812,
2026-08-25T06:42:07.892280+00:00,exploration,990.6,1,1,1496380,
2026-08-25T06:42:38.227289+00:00,exploration,1020.9,1,1,1498124,
2026-08-25T06:43:07.515440+00:00,exploration,1050.2,1,1,1499620,
2026-08-25T06:43:37.855095+00:00,exploration,1080.5,1,1,1503548,
2026-08-25T06:44:08.155063+00:00,exploration,1110.9,1,1,1504696,
2026-08-25T06:44:37.464762+00:00,exploration,1140.2,1,1,1507988,
