wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T04:42:06.865192+00:00,mapping,0.0,1,1,1356000,
2026-08-21T04:42:20.068442+00:00,exploration,0.0,1,1,1362700,
2026-08-21T04:42:50.369774+00:00,exploration,30.3,1,1,1371468,
2026-08-21T04:43:20.678160+00:00,exploration,60.6,1,1,1376192,
2026-08-21T04:43:51.018751+00:00,exploration,90.9,1,1,1382608,
2026-08-21T04:44:20.328980+00:00,exploration,120.3,1,1,1389336,
2026-08-21T04:44:50.632201+00:00,exploration,150.6,1,1,1394664,
2026-08-21T04:45:20.934936+00:00,exploration,180.9,1,1,1396904,
2026-08-21T04:45:50.242072+00:00,exploration,210.2,1,1,1401956,
2026-08-21T04:46:20.534718+00:00,exploration,240.5,1,1,1404964,
2026-08-21T04:46:50.828134+00:00,exploration,270.8,1,1,1409184,
2026-08-21T04:47:20.134670+00:00,exploration,300.1,1,1,1411056,
2026-08-21T04:47:50.472946+00:00,exploration,330.4,1,1,1414128,
2026-08-21T04:48:20.820734+00:00,exploration,360.7,1,1,1420208,
2026-08-21T04:48:50.178948+00:00,exploration,390.1,1,1,1426840,
2026-08-21T04:49:20.522952+00:00,exploration,420.4,1,1,1430056,
2026-08-21T04:49:50.829460+00:00,exploration,450.8,1,1,1437508,
2026-08-21T04:50:20.156690+00:00,exploration,480.1,1,1,1440336,
2026-08-21T04:50:50.462826+00:00,exploration,510.4,1,1,1444492,
2026-08-21T04:51:20.772950+00:00,exploration,540.7,1,1,1447716,
2026-08-21T04:51:50.120338+00:00,exploration,570.0,1,1,1451184,
2026-08-21T04:52:20.434472+00:00,exploration,600.4,1,1,1454060,
2026-08-21T04:52:50.777478+00:00,exploration,630.7,1,1,1457508,
2026-08-21T04:53:20.125738+00:00,exploration,660.0,1,1,1462016,
2026-08-21T04:53:50.469240+00:00,exploration,690.4,1,1,1460696,
2026-08-21T04:54:20.809963+00:00,exploration,720.7,1,1,1463680,
2026-08-21T04:54:50.150393+00:00,exploration,750.1,1,1,1466456,
2026-08-21T04:55:20.454881+00:00,exploration,780.4,1,1,1468180,
2026-08-21T04:55:50.789430+00:00,exploration,810.7,1,1,1469516,
2026-08-21T04:56:20.097135+00:00,exploration,840.0,1,1,1473932,
