wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T04:57:05.016073+00:00,mapping,0.0,1,1,1356968,
2026-08-21T04:57:18.194879+00:00,exploration,0.0,1,1,1364144,
2026-08-21T04:57:48.553976+00:00,exploration,30.3,1,1,1373292,
2026-08-21T04:58:18.851464+00:00,exploration,60.7,1,1,1377568,
2026-08-21T04:58:49.195900+00:00,exploration,90.9,1,1,1381944,
2026-08-21T04:59:18.543974+00:00,exploration,120.3,1,1,1385840,
2026-08-21T04:59:48.886947+00:00,exploration,150.6,1,1,1394164,
2026-08-21T05:00:19.225023+00:00,exploration,181.0,1,1,1396744,
2026-08-21T05:00:48.570337+00:00,exploration,210.3,1,1,1402832,
2026-08-21T05:01:18.877976+00:00,exploration,240.7,1,1,1408024,
2026-08-21T05:01:49.173336+00:00,exploration,271.0,1,1,1411212,
2026-08-21T05:02:18.482484+00:00,exploration,300.3,1,1,1417336,
2026-08-21T05:02:48.812014+00:00,exploration,330.6,1,1,1422024,
2026-08-21T05:03:19.127411+00:00,exploration,360.9,1,1,1426768,
2026-08-21T05:03:48.419993+00:00,exploration,390.2,1,1,1427524,
2026-08-21T05:04:18.755447+00:00,exploration,420.5,1,1,1429892,
2026-08-21T05:04:49.086750+00:00,exploration,450.9,1,1,1436356,
2026-08-21T05:05:18.433866+00:00,exploration,480.2,1,1,1437552,
2026-08-21T05:05:48.748518+00:00,exploration,510.5,1,1,1438744,
2026-08-21T05:06:19.044330+00:00,exploration,540.8,1,1,1443040,
2026-08-21T05:06:48.345883+00:00,exploration,570.1,1,1,1445292,
2026-08-21T05:07:18.641799+00:00,exploration,600.4,1,1,1452492,
2026-08-21T05:07:48.945981+00:00,exploration,630.7,1,1,1452988,
2026-08-21T05:08:18.261537+00:00,exploration,660.0,1,1,1455268,
2026-08-21T05:08:48.598862+00:00,exploration,690.4,1,1,1460104,
2026-08-21T05:09:18.891912+00:00,exploration,720.7,1,1,1463120,
2026-08-21T05:09:49.234778+00:00,exploration,751.0,1,1,1468824,
2026-08-21T05:10:18.582766+00:00,exploration,780.3,1,1,1472576,
2026-08-21T05:10:48.911858+00:00,exploration,810.7,1,1,1475108,
2026-08-21T05:11:18.204096+00:00,exploration,840.0,1,1,1475736,
2026-08-21T05:11:48.544264+00:00,exploration,870.3,1,1,1480416,
2026-08-21T05:12:18.934887+00:00,exploration,900.6,1,1,1486172,
2026-08-21T05:12:48.268770+00:00,exploration,930.0,1,1,1484124,
2026-08-21T05:13:18.604420+00:00,exploration,960.4,1,1,1486004,
2026-08-21T05:13:48.919347+00:00,exploration,990.7,1,1,1488560,
2026-08-21T05:14:18.245847+00:00,exploration,1020.0,1,1,1488856,
2026-08-21T05:14:48.556847+00:00,exploration,1050.3,1,1,1490120,
2026-08-21T05:15:18.921595+00:00,exploration,1080.7,1,1,1492068,
2026-08-21T05:15:48.262372+00:00,exploration,1110.0,1,1,1493812,
2026-08-21T05:16:18.596691+00:00,exploration,1140.4,1,1,1498384,
2026-08-21T05:16:48.944638+00:00,exploration,1170.7,1,1,1495976,
2026-08-21T05:17:18.317529+00:00,exploration,1200.0,1,1,1497128,
2026-08-21T05:17:48.650232+00:00,exploration,1230.4,1,1,1504900,
2026-08-21T05:18:18.989190+00:00,exploration,1260.7,1,1,1506376,
2026-08-21T05:18:48.339235+00:00,exploration,1290.1,1,1,1509432,
2026-08-21T05:19:18.679057+00:00,exploration,1320.4,1,1,1510132,
2026-08-21T05:19:49.011985+00:00,exploration,1350.8,1,1,1512544,
2026-08-21T05:20:18.342059+00:00,exploration,1380.1,1,1,1515268,
