map,seed,condition,method,loop_id,loop_vertex,selection_order,selection_timestamp,planned_source,planned,executed,execution_finished,target_attributable,temporally_associated,execution_policy,active_loop_distance_m,active_loop_time_s,actual_generated_repair_length_m,actual_executed_repair_length_m,early_stopped,avoided_nominal_repair_path_length_lower_bound_m,run_dir
radish_mexico,21001,A,Original,11,65,11,8.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/A_original/attempt_01
radish_mexico,21001,B,Always-Trace,1,59,1,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,2,41,2,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,3,82,3,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,4,69,4,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,5,58,5,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,6,166,6,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,7,87,7,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,8,106,8,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,9,100,9,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,10,64,10,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,B,Always-Trace,11,65,11,10.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/B_always_trace/attempt_01
radish_mexico,21001,C,Selective,1,59,1,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,2,41,2,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,3,82,3,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,4,69,4,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,5,58,5,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,6,166,6,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,7,87,7,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,8,106,8,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,9,100,9,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,10,64,10,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21001,C,Selective,11,65,11,10.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21001/C_selective/attempt_01
radish_mexico,21002,A,Original,1,59,1,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,2,41,2,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,3,82,3,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,4,69,4,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,5,58,5,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,6,166,6,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,7,87,7,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,8,106,8,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,9,100,9,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,10,64,10,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,A,Original,11,65,11,24.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/A_original/attempt_02
radish_mexico,21002,B,Always-Trace,1,59,1,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,2,41,2,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,3,82,3,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,4,69,4,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,5,58,5,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,6,166,6,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,7,87,7,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,8,106,8,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,9,100,9,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,10,64,10,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,B,Always-Trace,11,65,11,24.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/B_always_trace/attempt_02
radish_mexico,21002,C,Selective,1,59,1,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,2,41,2,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,3,82,3,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,4,69,4,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,5,58,5,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,6,166,6,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,7,87,7,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,8,106,8,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,9,100,9,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,10,64,10,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21002,C,Selective,11,65,11,6.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21002/C_selective/attempt_01
radish_mexico,21003,A,Original,1,59,1,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,2,41,2,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,3,82,3,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,4,69,4,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,5,58,5,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,6,166,6,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,7,87,7,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,8,106,8,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,9,100,9,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,10,64,10,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,A,Original,11,65,11,11.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/A_original/attempt_01
radish_mexico,21003,B,Always-Trace,1,59,1,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,2,41,2,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,3,82,3,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,4,69,4,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,5,58,5,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,6,166,6,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,7,87,7,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,8,106,8,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,9,100,9,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,10,64,10,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,B,Always-Trace,11,65,11,10.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/B_always_trace/attempt_01
radish_mexico,21003,C,Selective,1,59,1,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,2,41,2,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,3,82,3,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,4,69,4,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,5,58,5,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,6,166,6,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,7,87,7,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,8,106,8,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,9,100,9,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,10,64,10,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21003,C,Selective,11,65,11,12.9,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21003/C_selective/attempt_01
radish_mexico,21004,A,Original,1,59,1,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,2,41,2,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,3,82,3,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,4,69,4,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,5,58,5,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,6,166,6,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,7,87,7,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,8,106,8,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,9,100,9,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,10,64,10,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,A,Original,11,65,11,7.7,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/A_original/attempt_01
radish_mexico,21004,B,Always-Trace,1,59,1,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,2,41,2,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,3,82,3,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,4,69,4,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,5,58,5,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,6,166,6,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,7,87,7,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,8,106,8,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,9,100,9,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,10,64,10,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,B,Always-Trace,11,65,11,18.4,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/B_always_trace/attempt_02
radish_mexico,21004,C,Selective,1,59,1,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,2,41,2,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,3,82,3,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,4,69,4,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,5,58,5,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,6,166,6,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,7,87,7,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,8,106,8,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,9,100,9,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,10,64,10,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21004,C,Selective,11,65,11,7.2,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21004/C_selective/attempt_01
radish_mexico,21005,A,Original,1,59,1,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,2,41,2,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,3,82,3,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,4,69,4,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,5,58,5,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,6,166,6,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,7,87,7,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,8,106,8,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,9,100,9,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,10,153,10,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
radish_mexico,21005,A,Original,11,65,11,3.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/A_original/attempt_01
