wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-01T01:45:10.852352+00:00,mapping,0.0,1,1,1503704,
2026-09-01T01:45:24.066694+00:00,exploration,0.0,1,1,1510744,
2026-09-01T01:45:54.384823+00:00,exploration,30.3,1,1,1524964,
2026-09-01T01:46:24.728832+00:00,exploration,60.6,1,1,1532788,
2026-09-01T01:46:55.036107+00:00,exploration,91.0,1,1,1541568,
2026-09-01T01:47:24.336241+00:00,exploration,120.3,1,1,1546652,
2026-09-01T01:47:54.638812+00:00,exploration,150.6,1,1,1550584,
2026-09-01T01:48:24.949942+00:00,exploration,180.9,1,1,1556936,
2026-09-01T01:48:54.244951+00:00,exploration,210.2,1,1,1563284,
2026-09-01T01:49:24.553298+00:00,exploration,240.5,1,1,1567948,
2026-09-01T01:49:54.885437+00:00,exploration,270.8,1,1,1566024,
2026-09-01T01:50:24.223102+00:00,exploration,300.1,1,1,1574332,
2026-09-01T01:50:54.561268+00:00,exploration,330.5,1,1,1582976,
2026-09-01T01:51:24.851247+00:00,exploration,360.8,1,1,1594608,
2026-09-01T01:51:54.160526+00:00,exploration,390.1,1,1,1595844,
2026-09-01T01:52:24.475487+00:00,exploration,420.4,1,1,1600252,
2026-09-01T01:52:54.814546+00:00,exploration,450.7,1,1,1604164,
2026-09-01T01:53:24.114432+00:00,exploration,480.0,1,1,1607696,
2026-09-01T01:53:54.436614+00:00,exploration,510.4,1,1,1609916,
2026-09-01T01:54:24.763251+00:00,exploration,540.7,1,1,1613348,
2026-09-01T01:54:55.091315+00:00,exploration,571.0,1,1,1617512,
2026-09-01T01:55:24.397400+00:00,exploration,600.3,1,1,1620012,
2026-09-01T01:55:54.692004+00:00,exploration,630.6,1,1,1623436,
2026-09-01T01:56:25.034264+00:00,exploration,660.9,1,1,1625952,
2026-09-01T01:56:54.379882+00:00,exploration,690.3,1,1,1627516,
2026-09-01T01:57:24.688815+00:00,exploration,720.6,1,1,1637884,
2026-09-01T01:57:55.018790+00:00,exploration,750.9,1,1,1641752,
2026-09-01T01:58:24.364980+00:00,exploration,780.3,1,1,1649856,
2026-09-01T01:58:54.676743+00:00,exploration,810.6,1,1,1648868,
2026-09-01T01:59:24.970629+00:00,exploration,840.9,1,1,1653020,
2026-09-01T01:59:54.269536+00:00,exploration,870.2,1,1,1657272,
2026-09-01T02:00:24.600053+00:00,exploration,900.5,1,1,1656316,
2026-09-01T02:00:54.893605+00:00,exploration,930.8,1,1,1659584,
2026-09-01T02:01:24.207114+00:00,exploration,960.1,1,1,1663260,
2026-09-01T02:01:54.528881+00:00,exploration,990.4,1,1,1666704,
2026-09-01T02:02:24.865449+00:00,exploration,1020.8,1,1,1669676,
2026-09-01T02:02:54.155223+00:00,exploration,1050.1,1,1,1672452,
2026-09-01T02:03:24.484402+00:00,exploration,1080.4,1,1,1675632,
2026-09-01T02:03:54.817694+00:00,exploration,1110.7,1,1,1677844,
2026-09-01T02:04:24.116504+00:00,exploration,1140.1,1,1,1679600,
2026-09-01T02:04:54.440278+00:00,exploration,1170.4,1,1,1684208,
2026-09-01T02:05:24.747433+00:00,exploration,1200.7,1,1,1687760,
2026-09-01T02:05:55.050727+00:00,exploration,1231.0,1,1,1689960,
2026-09-01T02:06:24.354912+00:00,exploration,1260.3,1,1,1698208,
2026-09-01T02:06:54.685523+00:00,exploration,1290.6,1,1,1695428,
2026-09-01T02:07:25.021669+00:00,exploration,1320.9,1,1,1713896,
2026-09-01T02:07:54.317438+00:00,exploration,1350.3,1,1,1711776,
2026-09-01T02:08:24.620431+00:00,exploration,1380.6,1,1,1712964,
2026-09-01T02:08:54.976177+00:00,exploration,1410.9,1,1,1720628,
2026-09-01T02:09:24.269270+00:00,exploration,1440.2,1,1,1717256,
2026-09-01T02:09:54.597257+00:00,exploration,1470.5,1,1,1723996,
2026-09-01T02:10:24.920622+00:00,exploration,1500.8,1,1,1716756,
