wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-26T01:21:54.527308+00:00,mapping,0.0,1,1,1357376,
2026-08-26T01:22:07.789137+00:00,exploration,0.0,1,1,1364268,
2026-08-26T01:22:38.116996+00:00,exploration,30.4,1,1,1373380,
2026-08-26T01:23:08.422603+00:00,exploration,60.7,1,1,1379296,
2026-08-26T01:23:38.733631+00:00,exploration,91.0,1,1,1385056,
2026-08-26T01:24:08.046460+00:00,exploration,120.3,1,1,1391140,
2026-08-26T01:24:38.361636+00:00,exploration,150.6,1,1,1396040,
2026-08-26T01:25:08.664389+00:00,exploration,180.9,1,1,1401280,
2026-08-26T01:25:37.977531+00:00,exploration,210.2,1,1,1405976,
2026-08-26T01:26:08.287234+00:00,exploration,240.5,1,1,1414784,
2026-08-26T01:26:38.632314+00:00,exploration,270.9,1,1,1416760,
2026-08-26T01:27:07.944535+00:00,exploration,300.2,1,1,1418408,
2026-08-26T01:27:38.296815+00:00,exploration,330.5,1,1,1423748,
2026-08-26T01:28:08.668084+00:00,exploration,360.9,1,1,1426300,
2026-08-26T01:28:37.996213+00:00,exploration,390.2,1,1,1429476,
2026-08-26T01:29:08.355218+00:00,exploration,420.6,1,1,1432252,
2026-08-26T01:29:38.682795+00:00,exploration,450.9,1,1,1436436,
2026-08-26T01:30:07.979295+00:00,exploration,480.3,1,1,1448012,
2026-08-26T01:30:38.323515+00:00,exploration,510.5,1,1,1448812,
2026-08-26T01:31:08.629757+00:00,exploration,540.9,1,1,1452292,
2026-08-26T01:31:37.980293+00:00,exploration,570.2,1,1,1455076,
2026-08-26T01:32:08.271889+00:00,exploration,600.5,1,1,1456556,
2026-08-26T01:32:38.573719+00:00,exploration,630.8,1,1,1462772,
2026-08-26T01:33:07.868497+00:00,exploration,660.1,1,1,1467052,
2026-08-26T01:33:38.178174+00:00,exploration,690.4,1,1,1471636,
2026-08-26T01:34:08.522851+00:00,exploration,720.7,1,1,1473468,
2026-08-26T01:34:37.844257+00:00,exploration,750.1,1,1,1475932,
2026-08-26T01:35:08.140971+00:00,exploration,780.4,1,1,1477564,
2026-08-26T01:35:38.469515+00:00,exploration,810.7,1,1,1478220,
2026-08-26T01:36:07.807275+00:00,exploration,840.0,1,1,1479684,
2026-08-26T01:36:38.098200+00:00,exploration,870.4,1,1,1482448,
2026-08-26T01:37:08.398175+00:00,exploration,900.7,1,1,1483764,
2026-08-26T01:37:38.694789+00:00,exploration,931.0,1,1,1486200,
2026-08-26T01:38:08.028312+00:00,exploration,960.3,1,1,1488612,
2026-08-26T01:38:38.318482+00:00,exploration,990.6,1,1,1489852,
2026-08-26T01:39:08.610791+00:00,exploration,1020.9,1,1,1494720,
2026-08-26T01:39:37.914738+00:00,exploration,1050.2,1,1,1493232,
2026-08-26T01:40:08.227962+00:00,exploration,1080.5,1,1,1497964,
2026-08-26T01:40:38.573675+00:00,exploration,1110.8,1,1,1501516,
2026-08-26T01:41:07.864014+00:00,exploration,1140.1,1,1,1503252,
2026-08-26T01:41:38.200585+00:00,exploration,1170.4,1,1,1503692,
2026-08-26T01:42:08.539785+00:00,exploration,1200.8,1,1,1506584,
2026-08-26T01:42:37.833227+00:00,exploration,1230.1,1,1,1508224,
2026-08-26T01:43:08.139639+00:00,exploration,1260.4,1,1,1511132,
2026-08-26T01:43:38.481464+00:00,exploration,1290.7,1,1,1512304,
2026-08-26T01:44:07.789635+00:00,exploration,1320.1,1,1,1514880,
2026-08-26T01:44:38.090104+00:00,exploration,1350.4,1,1,1521168,
2026-08-26T01:45:08.422760+00:00,exploration,1380.7,1,1,1520548,
2026-08-26T01:45:38.759711+00:00,exploration,1411.0,1,1,1522936,
