wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-01T02:11:36.042197+00:00,mapping,0.0,1,1,1504548,
2026-09-01T02:11:49.284466+00:00,exploration,0.0,1,1,1512316,
2026-09-01T02:12:19.591388+00:00,exploration,30.3,1,1,1527648,
2026-09-01T02:12:49.918155+00:00,exploration,60.6,1,1,1536260,
2026-09-01T02:13:20.217134+00:00,exploration,91.0,1,1,1542984,
2026-09-01T02:13:49.527558+00:00,exploration,120.3,1,1,1551672,
2026-09-01T02:14:19.888029+00:00,exploration,150.6,1,1,1556096,
2026-09-01T02:14:50.226115+00:00,exploration,180.9,1,1,1559896,
2026-09-01T02:15:19.533085+00:00,exploration,210.3,1,1,1566736,
2026-09-01T02:15:49.828449+00:00,exploration,240.6,1,1,1569432,
2026-09-01T02:16:20.157619+00:00,exploration,270.9,1,1,1573652,
2026-09-01T02:16:49.456077+00:00,exploration,300.2,1,1,1576060,
2026-09-01T02:17:19.786156+00:00,exploration,330.5,1,1,1587992,
2026-09-01T02:17:50.126152+00:00,exploration,360.8,1,1,1593240,
2026-09-01T02:18:19.433725+00:00,exploration,390.2,1,1,1596796,
2026-09-01T02:18:49.754403+00:00,exploration,420.5,1,1,1602608,
2026-09-01T02:19:20.093863+00:00,exploration,450.8,1,1,1606144,
2026-09-01T02:19:49.404389+00:00,exploration,480.1,1,1,1609432,
2026-09-01T02:20:19.698071+00:00,exploration,510.5,1,1,1611792,
2026-09-01T02:20:50.004658+00:00,exploration,540.7,1,1,1616260,
2026-09-01T02:21:19.341370+00:00,exploration,570.1,1,1,1619076,
2026-09-01T02:21:49.646628+00:00,exploration,600.4,1,1,1623480,
2026-09-01T02:22:19.986577+00:00,exploration,630.7,1,1,1624552,
2026-09-01T02:22:49.326336+00:00,exploration,660.0,1,1,1628208,
2026-09-01T02:23:19.661193+00:00,exploration,690.4,1,1,1631940,
2026-09-01T02:23:49.946250+00:00,exploration,720.7,1,1,1635556,
2026-09-01T02:24:20.238580+00:00,exploration,751.0,1,1,1640080,
2026-09-01T02:24:49.524873+00:00,exploration,780.3,1,1,1647132,
2026-09-01T02:25:19.827141+00:00,exploration,810.6,1,1,1647096,
2026-09-01T02:25:50.161399+00:00,exploration,840.9,1,1,1650960,
2026-09-01T02:26:19.465882+00:00,exploration,870.2,1,1,1654704,
2026-09-01T02:26:49.777731+00:00,exploration,900.5,1,1,1657904,
2026-09-01T02:27:20.106099+00:00,exploration,930.8,1,1,1661076,
2026-09-01T02:27:49.392153+00:00,exploration,960.2,1,1,1664060,
2026-09-01T02:28:19.684719+00:00,exploration,990.4,1,1,1666568,
2026-09-01T02:28:50.027794+00:00,exploration,1020.7,1,1,1668928,
2026-09-01T02:29:19.355276+00:00,exploration,1050.1,1,1,1672796,
2026-09-01T02:29:49.729436+00:00,exploration,1080.4,1,1,1676312,
2026-09-01T02:30:20.046583+00:00,exploration,1110.8,1,1,1678636,
2026-09-01T02:30:49.334111+00:00,exploration,1140.1,1,1,1681956,
2026-09-01T02:31:19.636708+00:00,exploration,1170.4,1,1,1685700,
2026-09-01T02:31:49.964945+00:00,exploration,1200.7,1,1,1690000,
2026-09-01T02:32:19.269495+00:00,exploration,1230.0,1,1,1693024,
2026-09-01T02:32:49.562470+00:00,exploration,1260.3,1,1,1697688,
2026-09-01T02:33:19.873001+00:00,exploration,1290.6,1,1,1699232,
2026-09-01T02:33:50.199874+00:00,exploration,1320.9,1,1,1702504,
2026-09-01T02:34:19.528969+00:00,exploration,1350.3,1,1,1707368,
2026-09-01T02:34:49.857593+00:00,exploration,1380.6,1,1,1708960,
