wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T04:06:05.343359+00:00,mapping,0.0,1,1,1357380,
2026-08-21T04:06:18.599313+00:00,exploration,0.0,1,1,1364292,
2026-08-21T04:06:48.912899+00:00,exploration,30.3,1,1,1374148,
2026-08-21T04:07:19.210523+00:00,exploration,60.6,1,1,1379032,
2026-08-21T04:07:49.527736+00:00,exploration,90.9,1,1,1384784,
2026-08-21T04:08:18.833412+00:00,exploration,120.2,1,1,1389504,
2026-08-21T04:08:49.178511+00:00,exploration,150.5,1,1,1396224,
2026-08-21T04:09:19.487486+00:00,exploration,180.9,1,1,1397992,
2026-08-21T04:09:48.800939+00:00,exploration,210.2,1,1,1402380,
2026-08-21T04:10:19.137228+00:00,exploration,240.5,1,1,1408892,
2026-08-21T04:10:49.433091+00:00,exploration,270.8,1,1,1413612,
2026-08-21T04:11:18.769402+00:00,exploration,300.1,1,1,1415568,
2026-08-21T04:11:49.082854+00:00,exploration,330.5,1,1,1420572,
2026-08-21T04:12:19.381864+00:00,exploration,360.8,1,1,1421588,
2026-08-21T04:12:48.684989+00:00,exploration,390.1,1,1,1426840,
2026-08-21T04:13:18.997046+00:00,exploration,420.4,1,1,1430876,
2026-08-21T04:13:49.344369+00:00,exploration,450.7,1,1,1433764,
2026-08-21T04:14:18.672756+00:00,exploration,480.0,1,1,1436028,
2026-08-21T04:14:48.975073+00:00,exploration,510.4,1,1,1439508,
2026-08-21T04:15:19.292727+00:00,exploration,540.7,1,1,1442860,
2026-08-21T04:15:49.627223+00:00,exploration,571.0,1,1,1444848,
2026-08-21T04:16:18.929027+00:00,exploration,600.3,1,1,1446440,
2026-08-21T04:16:49.235860+00:00,exploration,630.6,1,1,1451240,
2026-08-21T04:17:19.573738+00:00,exploration,660.9,1,1,1453324,
2026-08-21T04:17:48.872541+00:00,exploration,690.3,1,1,1461932,
2026-08-21T04:18:19.199653+00:00,exploration,720.6,1,1,1459604,
2026-08-21T04:18:49.490616+00:00,exploration,750.9,1,1,1462556,
2026-08-21T04:19:18.780404+00:00,exploration,780.2,1,1,1465344,
2026-08-21T04:19:49.120676+00:00,exploration,810.5,1,1,1468032,
2026-08-21T04:20:19.414242+00:00,exploration,840.8,1,1,1469536,
2026-08-21T04:20:48.722532+00:00,exploration,870.1,1,1,1469908,
2026-08-21T04:21:19.066571+00:00,exploration,900.4,1,1,1471160,
2026-08-21T04:21:49.357848+00:00,exploration,930.8,1,1,1473504,
2026-08-21T04:22:18.660747+00:00,exploration,960.1,1,1,1481132,
2026-08-21T04:22:48.953330+00:00,exploration,990.4,1,1,1487420,
2026-08-21T04:23:19.289831+00:00,exploration,1020.7,1,1,1488608,
2026-08-21T04:23:49.641946+00:00,exploration,1051.0,1,1,1493160,
2026-08-21T04:24:18.950229+00:00,exploration,1080.3,1,1,1494596,
2026-08-21T04:24:49.255093+00:00,exploration,1110.7,1,1,1498148,
2026-08-21T04:25:19.548650+00:00,exploration,1141.0,1,1,1499512,
2026-08-21T04:25:48.877238+00:00,exploration,1170.3,1,1,1501932,
