wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-26T03:16:38.436985+00:00,mapping,0.0,1,1,1358120,
2026-08-26T03:16:51.678025+00:00,exploration,0.0,1,1,1364852,
2026-08-26T03:17:21.973276+00:00,exploration,30.3,1,1,1374904,
2026-08-26T03:17:52.276944+00:00,exploration,60.6,1,1,1379460,
2026-08-26T03:18:22.597363+00:00,exploration,90.9,1,1,1383060,
2026-08-26T03:18:51.897992+00:00,exploration,120.3,1,1,1387076,
2026-08-26T03:19:22.191377+00:00,exploration,150.6,1,1,1392184,
2026-08-26T03:19:52.529770+00:00,exploration,180.8,1,1,1400836,
2026-08-26T03:20:21.876255+00:00,exploration,210.2,1,1,1401780,
2026-08-26T03:20:52.215522+00:00,exploration,240.5,1,1,1409052,
2026-08-26T03:21:22.529095+00:00,exploration,270.9,1,1,1410696,
2026-08-26T03:21:51.859842+00:00,exploration,300.2,1,1,1412880,
2026-08-26T03:22:22.178078+00:00,exploration,330.5,1,1,1415044,
2026-08-26T03:22:52.521999+00:00,exploration,360.8,1,1,1418348,
2026-08-26T03:23:21.865755+00:00,exploration,390.2,1,1,1422620,
2026-08-26T03:23:52.167964+00:00,exploration,420.5,1,1,1425124,
2026-08-26T03:24:22.463254+00:00,exploration,450.8,1,1,1429152,
2026-08-26T03:24:51.764896+00:00,exploration,480.1,1,1,1433008,
2026-08-26T03:25:22.069428+00:00,exploration,510.4,1,1,1436560,
2026-08-26T03:25:52.407255+00:00,exploration,540.7,1,1,1439488,
2026-08-26T03:26:21.746801+00:00,exploration,570.1,1,1,1440824,
2026-08-26T03:26:52.091735+00:00,exploration,600.4,1,1,1443560,
2026-08-26T03:27:22.444470+00:00,exploration,630.8,1,1,1449888,
2026-08-26T03:27:51.775238+00:00,exploration,660.1,1,1,1458824,
2026-08-26T03:28:22.125829+00:00,exploration,690.4,1,1,1460140,
2026-08-26T03:28:52.480775+00:00,exploration,720.8,1,1,1457220,
2026-08-26T03:29:21.871899+00:00,exploration,750.1,1,1,1464644,
2026-08-26T03:29:52.172360+00:00,exploration,780.5,1,1,1463408,
2026-08-26T03:30:22.513277+00:00,exploration,810.8,1,1,1466784,
2026-08-26T03:30:51.826486+00:00,exploration,840.2,1,1,1472144,
2026-08-26T03:31:22.181802+00:00,exploration,870.5,1,1,1476328,
2026-08-26T03:31:52.522735+00:00,exploration,900.8,1,1,1479076,
2026-08-26T03:32:21.864860+00:00,exploration,930.2,1,1,1485304,
2026-08-26T03:32:52.196102+00:00,exploration,960.5,1,1,1493592,
2026-08-26T03:33:22.503649+00:00,exploration,990.9,1,1,1491116,
2026-08-26T03:33:51.793369+00:00,exploration,1020.2,1,1,1492576,
2026-08-26T03:34:22.102845+00:00,exploration,1050.5,1,1,1493728,
2026-08-26T03:34:52.397988+00:00,exploration,1080.8,1,1,1495940,
2026-08-26T03:35:21.702638+00:00,exploration,1110.1,1,1,1497380,
2026-08-26T03:35:52.061664+00:00,exploration,1140.4,1,1,1499756,
2026-08-26T03:36:22.401184+00:00,exploration,1170.7,1,1,1500720,
2026-08-26T03:36:51.741859+00:00,exploration,1200.1,1,1,1503080,
2026-08-26T03:37:22.052266+00:00,exploration,1230.4,1,1,1505368,
2026-08-26T03:37:52.367522+00:00,exploration,1260.7,1,1,1509484,
2026-08-26T03:38:21.751247+00:00,exploration,1290.0,1,1,1510752,
2026-08-26T03:38:52.074849+00:00,exploration,1320.4,1,1,1513548,
2026-08-26T03:39:22.427626+00:00,exploration,1350.7,1,1,1517412,
2026-08-26T03:39:51.764285+00:00,exploration,1380.1,1,1,1517460,
2026-08-26T03:40:22.086756+00:00,exploration,1410.4,1,1,1518904,
2026-08-26T03:40:52.389850+00:00,exploration,1440.7,1,1,1523036,
