wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-21T05:21:15.504242+00:00,mapping,0.0,1,1,1355560,
2026-08-21T05:21:28.848268+00:00,exploration,0.0,1,1,1362144,
2026-08-21T05:21:59.206664+00:00,exploration,30.3,1,1,1371136,
2026-08-21T05:22:29.504999+00:00,exploration,60.7,1,1,1375988,
2026-08-21T05:22:59.832613+00:00,exploration,91.0,1,1,1383464,
2026-08-21T05:23:29.135818+00:00,exploration,120.3,1,1,1389448,
2026-08-21T05:23:59.435624+00:00,exploration,150.6,1,1,1393708,
2026-08-21T05:24:29.738004+00:00,exploration,180.9,1,1,1398272,
2026-08-21T05:24:59.039853+00:00,exploration,210.2,1,1,1403500,
2026-08-21T05:25:29.425353+00:00,exploration,240.5,1,1,1405284,
2026-08-21T05:25:59.745547+00:00,exploration,270.9,1,1,1408652,
2026-08-21T05:26:29.037674+00:00,exploration,300.2,1,1,1416240,
2026-08-21T05:26:59.349415+00:00,exploration,330.5,1,1,1419468,
2026-08-21T05:27:29.656282+00:00,exploration,360.8,1,1,1421256,
2026-08-21T05:27:58.999692+00:00,exploration,390.1,1,1,1428876,
2026-08-21T05:28:29.299463+00:00,exploration,420.5,1,1,1434300,
2026-08-21T05:28:59.615952+00:00,exploration,450.8,1,1,1436880,
2026-08-21T05:29:28.921468+00:00,exploration,480.1,1,1,1438700,
2026-08-21T05:29:59.217311+00:00,exploration,510.4,1,1,1442324,
2026-08-21T05:30:29.582415+00:00,exploration,540.7,1,1,1444080,
2026-08-21T05:30:58.887604+00:00,exploration,570.1,1,1,1444016,
2026-08-21T05:31:29.217398+00:00,exploration,600.4,1,1,1448564,
2026-08-21T05:31:59.552313+00:00,exploration,630.7,1,1,1455520,
2026-08-21T05:32:28.851264+00:00,exploration,660.0,1,1,1459624,
2026-08-21T05:32:59.185821+00:00,exploration,690.3,1,1,1462868,
2026-08-21T05:33:29.522052+00:00,exploration,720.7,1,1,1465952,
2026-08-21T05:33:59.865482+00:00,exploration,751.0,1,1,1471444,
2026-08-21T05:34:29.199663+00:00,exploration,780.3,1,1,1474996,
2026-08-21T05:34:59.561557+00:00,exploration,810.7,1,1,1476676,
2026-08-21T05:35:28.874520+00:00,exploration,840.0,1,1,1484016,
2026-08-21T05:35:59.217171+00:00,exploration,870.4,1,1,1482368,
2026-08-21T05:36:29.521046+00:00,exploration,900.7,1,1,1485180,
2026-08-21T05:36:58.816607+00:00,exploration,930.0,1,1,1487248,
2026-08-21T05:37:29.112958+00:00,exploration,960.3,1,1,1489604,
2026-08-21T05:37:59.450657+00:00,exploration,990.6,1,1,1489648,
2026-08-21T05:38:29.758256+00:00,exploration,1020.9,1,1,1491240,
2026-08-21T05:38:59.113521+00:00,exploration,1050.2,1,1,1493500,
2026-08-21T05:39:29.416295+00:00,exploration,1080.6,1,1,1495944,
2026-08-21T05:39:59.719972+00:00,exploration,1110.9,1,1,1496420,
2026-08-21T05:40:29.074525+00:00,exploration,1140.2,1,1,1498868,
2026-08-21T05:40:59.373638+00:00,exploration,1170.6,1,1,1500184,
2026-08-21T05:41:29.692012+00:00,exploration,1200.9,1,1,1501916,
2026-08-21T05:41:59.036146+00:00,exploration,1230.2,1,1,1502888,
2026-08-21T05:42:29.331967+00:00,exploration,1260.5,1,1,1507520,
2026-08-21T05:42:59.665990+00:00,exploration,1290.8,1,1,1510860,
2026-08-21T05:43:29.000340+00:00,exploration,1320.1,1,1,1510888,
2026-08-21T05:43:59.292430+00:00,exploration,1350.5,1,1,1514612,
2026-08-21T05:44:29.586383+00:00,exploration,1380.8,1,1,1517808,
2026-08-21T05:44:58.891495+00:00,exploration,1410.1,1,1,1521032,
