wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-25T04:49:51.296279+00:00,mapping,0.0,1,1,1355576,
2026-08-25T04:50:04.531929+00:00,exploration,0.0,1,1,1362080,
2026-08-25T04:50:34.833768+00:00,exploration,30.3,1,1,1371716,
2026-08-25T04:51:05.136696+00:00,exploration,60.6,1,1,1377676,
2026-08-25T04:51:35.448038+00:00,exploration,90.9,1,1,1381968,
2026-08-25T04:52:04.748844+00:00,exploration,120.2,1,1,1388564,
2026-08-25T04:52:35.066913+00:00,exploration,150.5,1,1,1394868,
2026-08-25T04:53:05.372173+00:00,exploration,180.9,1,1,1400156,
2026-08-25T04:53:34.673239+00:00,exploration,210.2,1,1,1409992,
2026-08-25T04:54:04.972633+00:00,exploration,240.5,1,1,1411012,
2026-08-25T04:54:35.321924+00:00,exploration,270.8,1,1,1412772,
2026-08-25T04:55:04.691987+00:00,exploration,300.1,1,1,1419668,
2026-08-25T04:55:35.001354+00:00,exploration,330.5,1,1,1421304,
2026-08-25T04:56:05.319718+00:00,exploration,360.8,1,1,1419452,
2026-08-25T04:56:34.646900+00:00,exploration,390.1,1,1,1424080,
2026-08-25T04:57:04.978274+00:00,exploration,420.4,1,1,1428232,
2026-08-25T04:57:35.310835+00:00,exploration,450.8,1,1,1428272,
2026-08-25T04:58:04.619487+00:00,exploration,480.1,1,1,1430920,
2026-08-25T04:58:34.956237+00:00,exploration,510.4,1,1,1438624,
2026-08-25T04:59:05.260915+00:00,exploration,540.8,1,1,1440836,
2026-08-25T04:59:34.593719+00:00,exploration,570.1,1,1,1443956,
2026-08-25T05:00:04.937917+00:00,exploration,600.4,1,1,1449404,
2026-08-25T05:00:35.277057+00:00,exploration,630.7,1,1,1457136,
2026-08-25T05:01:04.586706+00:00,exploration,660.1,1,1,1462080,
2026-08-25T05:01:34.918833+00:00,exploration,690.4,1,1,1464024,
2026-08-25T05:02:05.257216+00:00,exploration,720.7,1,1,1467184,
2026-08-25T05:02:34.555213+00:00,exploration,750.1,1,1,1470016,
2026-08-25T05:03:04.873734+00:00,exploration,780.4,1,1,1473132,
2026-08-25T05:03:35.179009+00:00,exploration,810.7,1,1,1474248,
2026-08-25T05:04:05.512057+00:00,exploration,841.0,1,1,1475388,
2026-08-25T05:04:34.823772+00:00,exploration,870.3,1,1,1476964,
2026-08-25T05:05:05.110110+00:00,exploration,900.6,1,1,1479468,
2026-08-25T05:05:35.442656+00:00,exploration,930.9,1,1,1481904,
2026-08-25T05:06:04.744869+00:00,exploration,960.2,1,1,1484716,
2026-08-25T05:06:35.049925+00:00,exploration,990.5,1,1,1482476,
2026-08-25T05:07:05.366525+00:00,exploration,1020.9,1,1,1484888,
2026-08-25T05:07:34.677780+00:00,exploration,1050.2,1,1,1487344,
2026-08-25T05:08:04.994453+00:00,exploration,1080.5,1,1,1489340,
2026-08-25T05:08:35.294078+00:00,exploration,1110.8,1,1,1490344,
2026-08-25T05:09:04.625762+00:00,exploration,1140.1,1,1,1493948,
2026-08-25T05:09:34.957650+00:00,exploration,1170.4,1,1,1498272,
2026-08-25T05:10:05.314747+00:00,exploration,1200.8,1,1,1500420,
2026-08-25T05:10:34.609195+00:00,exploration,1230.1,1,1,1501632,
2026-08-25T05:11:04.945917+00:00,exploration,1260.4,1,1,1504848,
2026-08-25T05:11:35.277276+00:00,exploration,1290.7,1,1,1511676,
2026-08-25T05:12:04.638960+00:00,exploration,1320.1,1,1,1515280,
2026-08-25T05:12:34.933598+00:00,exploration,1350.4,1,1,1520096,
2026-08-25T05:13:05.238710+00:00,exploration,1380.7,1,1,1523564,
2026-08-25T05:13:34.541503+00:00,exploration,1410.0,1,1,1526644,
2026-08-25T05:14:04.833523+00:00,exploration,1440.3,1,1,1531564,
2026-08-25T05:14:35.159758+00:00,exploration,1470.6,1,1,1530884,
2026-08-25T05:15:05.499104+00:00,exploration,1501.0,1,1,1532720,
