wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-22T10:29:42.414471+00:00,mapping,0.0,1,1,1360432,
2026-08-22T10:29:55.607024+00:00,exploration,0.0,1,1,1366996,
2026-08-22T10:30:25.909641+00:00,exploration,30.3,1,1,1368156,
2026-08-22T10:30:56.205567+00:00,exploration,60.6,1,1,1371696,
2026-08-22T10:31:26.546098+00:00,exploration,90.9,1,1,1373968,
2026-08-22T10:31:55.848422+00:00,exploration,120.3,1,1,1374492,
2026-08-22T10:32:26.142164+00:00,exploration,150.6,1,1,1375528,
2026-08-22T10:32:56.446371+00:00,exploration,180.9,1,1,1376704,
2026-08-22T10:33:25.738810+00:00,exploration,210.2,1,1,1377480,
2026-08-22T10:33:56.033070+00:00,exploration,240.5,1,1,1378552,
2026-08-22T10:34:26.324845+00:00,exploration,270.8,1,1,1379556,
2026-08-22T10:34:55.615876+00:00,exploration,300.0,1,1,1380552,
2026-08-22T10:35:25.911932+00:00,exploration,330.3,1,1,1381644,
2026-08-22T10:35:56.204270+00:00,exploration,360.6,1,1,1382532,
2026-08-22T10:36:26.510708+00:00,exploration,390.9,1,1,1383812,
2026-08-22T10:36:55.807956+00:00,exploration,420.2,1,1,1383852,
2026-08-22T10:37:26.105689+00:00,exploration,450.5,1,1,1385548,
2026-08-22T10:37:56.406461+00:00,exploration,480.8,1,1,1386396,
2026-08-22T10:38:25.694403+00:00,exploration,510.1,1,1,1389720,
2026-08-22T10:38:56.032847+00:00,exploration,540.4,1,1,1389912,
2026-08-22T10:39:26.353118+00:00,exploration,570.8,1,1,1390604,
2026-08-22T10:39:55.671369+00:00,exploration,600.1,1,1,1390480,
2026-08-22T10:40:25.965680+00:00,exploration,630.4,1,1,1391356,
2026-08-22T10:40:56.261301+00:00,exploration,660.7,1,1,1392840,
2026-08-22T10:41:26.556028+00:00,exploration,691.0,1,1,1394168,
2026-08-22T10:41:55.862662+00:00,exploration,720.3,1,1,1394928,
2026-08-22T10:42:26.167056+00:00,exploration,750.6,1,1,1395912,
2026-08-22T10:42:56.463909+00:00,exploration,780.9,1,1,1397008,
2026-08-22T10:43:25.768932+00:00,exploration,810.2,1,1,1399244,
2026-08-22T10:43:56.068822+00:00,exploration,840.5,1,1,1400112,
2026-08-22T10:44:26.425517+00:00,exploration,870.8,1,1,1401232,
2026-08-22T10:44:55.731452+00:00,exploration,900.1,1,1,1402124,
2026-08-22T10:45:26.024638+00:00,exploration,930.5,1,1,1405240,
2026-08-22T10:45:56.358393+00:00,exploration,960.7,1,1,1403680,
2026-08-22T10:46:25.642237+00:00,exploration,990.1,1,1,1404380,
2026-08-22T10:46:55.972203+00:00,exploration,1020.4,1,1,1408212,
2026-08-22T10:47:26.269323+00:00,exploration,1050.7,1,1,1406212,
2026-08-22T10:47:56.564264+00:00,exploration,1081.0,1,1,1407432,
2026-08-22T10:48:25.891742+00:00,exploration,1110.3,1,1,1407992,
2026-08-22T10:48:56.191618+00:00,exploration,1140.6,1,1,1409452,
2026-08-22T10:49:26.495844+00:00,exploration,1170.9,1,1,1412944,
2026-08-22T10:49:55.790342+00:00,exploration,1200.2,1,1,1413424,
2026-08-22T10:50:26.116301+00:00,exploration,1230.5,1,1,1413696,
2026-08-22T10:50:56.446441+00:00,exploration,1260.8,1,1,1414936,
2026-08-22T10:51:25.791112+00:00,exploration,1290.2,1,1,1415280,
2026-08-22T10:51:56.086061+00:00,exploration,1320.5,1,1,1415996,
2026-08-22T10:52:26.381627+00:00,exploration,1350.8,1,1,1416380,
2026-08-22T10:52:55.671458+00:00,exploration,1380.1,1,1,1416948,
2026-08-22T10:53:25.972097+00:00,exploration,1410.4,1,1,1417260,
2026-08-22T10:53:56.270379+00:00,exploration,1440.7,1,1,1420680,
2026-08-22T10:54:26.568544+00:00,exploration,1471.0,1,1,1420964,
2026-08-22T10:54:55.865447+00:00,exploration,1500.3,1,1,1421868,
2026-08-22T10:55:26.240340+00:00,exploration,1530.6,1,1,1421936,
2026-08-22T10:55:56.541679+00:00,exploration,1561.0,1,1,1422540,
2026-08-22T10:56:25.883290+00:00,exploration,1590.3,1,1,1422760,
2026-08-22T10:56:56.183705+00:00,exploration,1620.6,1,1,1423856,
2026-08-22T10:57:26.475055+00:00,exploration,1650.9,1,1,1421164,
2026-08-22T10:57:55.802972+00:00,exploration,1680.2,1,1,1426500,
2026-08-22T10:58:26.111451+00:00,exploration,1710.5,1,1,1423996,
2026-08-22T10:58:56.412889+00:00,exploration,1740.8,1,1,1425424,
2026-08-22T10:59:25.720076+00:00,exploration,1770.1,1,1,1425872,
2026-08-22T10:59:56.022236+00:00,exploration,1800.4,1,1,1426968,
2026-08-22T11:00:26.311719+00:00,exploration,1830.7,1,1,1427548,
2026-08-22T11:00:55.641979+00:00,exploration,1860.0,1,1,1427600,
2026-08-22T11:01:25.944855+00:00,exploration,1890.4,1,1,1432744,
2026-08-22T11:01:56.241367+00:00,exploration,1920.7,1,1,1429144,
2026-08-22T11:02:26.533107+00:00,exploration,1951.0,1,1,1434188,
2026-08-22T11:02:55.830120+00:00,exploration,1980.3,1,1,1436224,
2026-08-22T11:03:26.167455+00:00,exploration,2010.6,1,1,1435132,
2026-08-22T11:03:56.472059+00:00,exploration,2040.9,1,1,1435876,
2026-08-22T11:04:25.769158+00:00,exploration,2070.2,1,1,1436148,
2026-08-22T11:04:56.064710+00:00,exploration,2100.5,1,1,1436408,
2026-08-22T11:05:26.405580+00:00,exploration,2130.8,1,1,1438316,
2026-08-22T11:05:55.772017+00:00,exploration,2160.1,1,1,1437504,
2026-08-22T11:06:26.077248+00:00,exploration,2190.5,1,1,1437720,
2026-08-22T11:06:56.388904+00:00,exploration,2220.8,1,1,1437636,
2026-08-22T11:07:25.678781+00:00,exploration,2250.1,1,1,1438292,
2026-08-22T11:07:55.988559+00:00,exploration,2280.4,1,1,1438032,
2026-08-22T11:08:26.284973+00:00,exploration,2310.7,1,1,1438628,
2026-08-22T11:08:55.579859+00:00,exploration,2340.0,1,1,1438724,
2026-08-22T11:09:25.878770+00:00,exploration,2370.3,1,1,1438636,
2026-08-22T11:09:56.175187+00:00,exploration,2400.6,1,1,1440156,
2026-08-22T11:10:26.467586+00:00,exploration,2430.9,1,1,1439968,
2026-08-22T11:10:55.753480+00:00,exploration,2460.2,1,1,1441060,
2026-08-22T11:11:26.050636+00:00,exploration,2490.5,1,1,1441740,
2026-08-22T11:11:56.386747+00:00,exploration,2520.8,1,1,1446944,
2026-08-22T11:12:25.684009+00:00,exploration,2550.1,1,1,1443876,
2026-08-22T11:12:55.975548+00:00,exploration,2580.4,1,1,1444408,
2026-08-22T11:13:26.312964+00:00,exploration,2610.7,1,1,1445304,
2026-08-22T11:13:55.609389+00:00,exploration,2640.0,1,1,1445668,
2026-08-22T11:14:25.900417+00:00,exploration,2670.3,1,1,1445928,
2026-08-22T11:14:56.199653+00:00,exploration,2700.6,1,1,1446756,
2026-08-22T11:15:26.499000+00:00,exploration,2730.9,1,1,1447844,
2026-08-22T11:15:55.793241+00:00,exploration,2760.2,1,1,1448920,
2026-08-22T11:16:26.119478+00:00,exploration,2790.5,1,1,1449144,
2026-08-22T11:16:56.419926+00:00,exploration,2820.8,1,1,1450772,
2026-08-22T11:17:25.727368+00:00,exploration,2850.1,1,1,1451316,
2026-08-22T11:17:56.031635+00:00,exploration,2880.4,1,1,1452228,
2026-08-22T11:18:26.333547+00:00,exploration,2910.8,1,1,1453124,
2026-08-22T11:18:55.633770+00:00,exploration,2940.1,1,1,1454288,
2026-08-22T11:19:25.928494+00:00,exploration,2970.4,1,1,1455608,
2026-08-22T11:19:56.226540+00:00,exploration,3000.6,1,1,1456400,
2026-08-22T11:20:26.519591+00:00,exploration,3030.9,1,1,1455784,
2026-08-22T11:20:55.812944+00:00,exploration,3060.2,1,1,1456484,
2026-08-22T11:21:26.152324+00:00,exploration,3090.5,1,1,1457380,
2026-08-22T11:21:56.458765+00:00,exploration,3120.9,1,1,1457784,
2026-08-22T11:22:25.762887+00:00,exploration,3150.2,1,1,1461812,
2026-08-22T11:22:56.064716+00:00,exploration,3180.5,1,1,1458560,
2026-08-22T11:23:26.426550+00:00,exploration,3210.8,1,1,1459488,
2026-08-22T11:23:55.727135+00:00,exploration,3240.1,1,1,1461024,
2026-08-22T11:24:26.059389+00:00,exploration,3270.4,1,1,1461924,
2026-08-22T11:24:56.357855+00:00,exploration,3300.8,1,1,1462680,
2026-08-22T11:25:25.661889+00:00,exploration,3330.1,1,1,1463464,
2026-08-22T11:25:55.957232+00:00,exploration,3360.4,1,1,1463972,
2026-08-22T11:26:26.241827+00:00,exploration,3390.7,1,1,1464732,
2026-08-22T11:26:56.537155+00:00,exploration,3421.0,1,1,1465396,
2026-08-22T11:27:25.828488+00:00,exploration,3450.3,1,1,1466076,
2026-08-22T11:27:56.128195+00:00,exploration,3480.6,1,1,1466716,
2026-08-22T11:28:26.433896+00:00,exploration,3510.9,1,1,1467540,
2026-08-22T11:28:55.729123+00:00,exploration,3540.2,1,1,1468120,
2026-08-22T11:29:26.023451+00:00,exploration,3570.5,1,1,1469836,
2026-08-22T11:29:56.327146+00:00,exploration,3600.7,1,1,1470812,
2026-08-22T11:30:25.624900+00:00,exploration,3630.0,1,1,1471460,
2026-08-22T11:30:55.912926+00:00,exploration,3660.3,1,1,1472884,
2026-08-22T11:31:26.211941+00:00,exploration,3690.6,1,1,1473924,
2026-08-22T11:31:56.516169+00:00,exploration,3720.9,1,1,1477324,
2026-08-22T11:32:25.843125+00:00,exploration,3750.2,1,1,1478220,
2026-08-22T11:32:56.149163+00:00,exploration,3780.6,1,1,1479364,
2026-08-22T11:33:26.453087+00:00,exploration,3810.9,1,1,1480108,
2026-08-22T11:33:55.746368+00:00,exploration,3840.2,1,1,1481328,
2026-08-22T11:34:26.079299+00:00,exploration,3870.5,1,1,1481708,
2026-08-22T11:34:56.391422+00:00,exploration,3900.8,1,1,1483164,
2026-08-22T11:35:25.686280+00:00,exploration,3930.1,1,1,1484496,
2026-08-22T11:35:55.990041+00:00,exploration,3960.4,1,1,1483980,
2026-08-22T11:36:26.297084+00:00,exploration,3990.7,1,1,1484124,
2026-08-22T11:36:55.621038+00:00,exploration,4020.0,1,1,1485400,
2026-08-22T11:37:25.948359+00:00,exploration,4050.3,1,1,1486216,
2026-08-22T11:37:56.237869+00:00,exploration,4080.7,1,1,1487016,
2026-08-22T11:38:26.538600+00:00,exploration,4111.0,1,1,1486356,
2026-08-22T11:38:55.870824+00:00,exploration,4140.3,1,1,1487212,
2026-08-22T11:39:26.169450+00:00,exploration,4170.6,1,1,1487404,
2026-08-22T11:39:56.476310+00:00,exploration,4200.9,1,1,1488088,
2026-08-22T11:40:25.771298+00:00,exploration,4230.2,1,1,1488108,
2026-08-22T11:40:56.085406+00:00,exploration,4260.5,1,1,1488788,
2026-08-22T11:41:26.388276+00:00,exploration,4290.8,1,1,1489916,
2026-08-22T11:41:55.686605+00:00,exploration,4320.1,1,1,1491324,
2026-08-22T11:42:26.017743+00:00,exploration,4350.4,1,1,1491284,
2026-08-22T11:42:56.306331+00:00,exploration,4380.7,1,1,1495356,
2026-08-22T11:43:25.644130+00:00,exploration,4410.0,1,1,1491920,
2026-08-22T11:43:55.942235+00:00,exploration,4440.4,1,1,1492012,
2026-08-22T11:44:26.278165+00:00,exploration,4470.7,1,1,1492492,
2026-08-22T11:44:56.579939+00:00,exploration,4501.0,1,1,1492556,
