wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-08-25T05:40:32.652921+00:00,mapping,0.0,1,1,1356584,
2026-08-25T05:40:45.852555+00:00,exploration,0.0,1,1,1363644,
2026-08-25T05:41:16.180215+00:00,exploration,30.3,1,1,1373336,
2026-08-25T05:41:46.477403+00:00,exploration,60.7,1,1,1378664,
2026-08-25T05:42:16.774141+00:00,exploration,90.9,1,1,1383572,
2026-08-25T05:42:46.089371+00:00,exploration,120.2,1,1,1390888,
2026-08-25T05:43:16.396411+00:00,exploration,150.6,1,1,1395892,
2026-08-25T05:43:46.694240+00:00,exploration,180.9,1,1,1402616,
2026-08-25T05:44:16.029991+00:00,exploration,210.2,1,1,1408288,
2026-08-25T05:44:46.337025+00:00,exploration,240.5,1,1,1414040,
2026-08-25T05:45:16.670583+00:00,exploration,270.8,1,1,1419440,
2026-08-25T05:45:45.968709+00:00,exploration,300.1,1,1,1425524,
2026-08-25T05:46:16.320341+00:00,exploration,330.4,1,1,1429492,
2026-08-25T05:46:46.625893+00:00,exploration,360.8,1,1,1429900,
2026-08-25T05:47:15.956721+00:00,exploration,390.1,1,1,1432192,
2026-08-25T05:47:46.267519+00:00,exploration,420.4,1,1,1438524,
2026-08-25T05:48:16.637155+00:00,exploration,450.7,1,1,1442436,
2026-08-25T05:48:45.930111+00:00,exploration,480.1,1,1,1446240,
2026-08-25T05:49:16.232936+00:00,exploration,510.4,1,1,1448660,
2026-08-25T05:49:46.591466+00:00,exploration,540.7,1,1,1450192,
2026-08-25T05:50:15.890448+00:00,exploration,570.1,1,1,1452452,
2026-08-25T05:50:46.190088+00:00,exploration,600.4,1,1,1455276,
2026-08-25T05:51:16.486403+00:00,exploration,630.7,1,1,1458412,
2026-08-25T05:51:46.822808+00:00,exploration,661.0,1,1,1460316,
2026-08-25T05:52:16.158770+00:00,exploration,690.3,1,1,1464160,
2026-08-25T05:52:46.492906+00:00,exploration,720.6,1,1,1466252,
2026-08-25T05:53:16.822063+00:00,exploration,751.0,1,1,1468540,
2026-08-25T05:53:46.153908+00:00,exploration,780.3,1,1,1471812,
2026-08-25T05:54:16.485814+00:00,exploration,810.6,1,1,1473768,
2026-08-25T05:54:46.775060+00:00,exploration,841.0,1,1,1475616,
2026-08-25T05:55:16.116319+00:00,exploration,870.2,1,1,1481200,
2026-08-25T05:55:46.473993+00:00,exploration,900.6,1,1,1480352,
2026-08-25T05:56:16.815183+00:00,exploration,930.9,1,1,1484400,
2026-08-25T05:56:46.148712+00:00,exploration,960.3,1,1,1486164,
2026-08-25T05:57:16.448125+00:00,exploration,990.6,1,1,1486968,
2026-08-25T05:57:46.785159+00:00,exploration,1020.9,1,1,1489292,
2026-08-25T05:58:16.118245+00:00,exploration,1050.3,1,1,1496908,
2026-08-25T05:58:46.478331+00:00,exploration,1080.6,1,1,1498660,
2026-08-25T05:59:16.815126+00:00,exploration,1111.0,1,1,1501068,
2026-08-25T05:59:46.113680+00:00,exploration,1140.3,1,1,1493864,
2026-08-25T06:00:16.446647+00:00,exploration,1170.6,1,1,1499008,
2026-08-25T06:00:46.738764+00:00,exploration,1200.9,1,1,1506172,
2026-08-25T06:01:16.090626+00:00,exploration,1230.2,1,1,1504124,
2026-08-25T06:01:46.436595+00:00,exploration,1260.6,1,1,1507744,
2026-08-25T06:02:16.763636+00:00,exploration,1290.9,1,1,1509584,
2026-08-25T06:02:46.105197+00:00,exploration,1320.2,1,1,1515428,
2026-08-25T06:03:16.479331+00:00,exploration,1350.6,1,1,1514320,
2026-08-25T06:03:46.815343+00:00,exploration,1381.0,1,1,1517040,
