wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-01T03:29:18.738195+00:00,mapping,0.0,1,1,1504892,
2026-09-01T03:29:31.933661+00:00,exploration,0.0,1,1,1511920,
2026-09-01T03:30:02.234299+00:00,exploration,30.3,1,1,1528896,
2026-09-01T03:30:32.588517+00:00,exploration,60.6,1,1,1538784,
2026-09-01T03:31:02.898786+00:00,exploration,90.9,1,1,1545072,
2026-09-01T03:31:32.198836+00:00,exploration,120.3,1,1,1550540,
2026-09-01T03:32:02.531602+00:00,exploration,150.6,1,1,1554804,
2026-09-01T03:32:32.828385+00:00,exploration,180.9,1,1,1560872,
2026-09-01T03:33:02.132664+00:00,exploration,210.2,1,1,1564116,
2026-09-01T03:33:32.455340+00:00,exploration,240.5,1,1,1568336,
2026-09-01T03:34:02.753935+00:00,exploration,270.8,1,1,1573740,
2026-09-01T03:34:32.102304+00:00,exploration,300.1,1,1,1574960,
2026-09-01T03:35:02.420096+00:00,exploration,330.5,1,1,1583344,
2026-09-01T03:35:32.779679+00:00,exploration,360.8,1,1,1587716,
2026-09-01T03:36:02.160884+00:00,exploration,390.1,1,1,1593904,
2026-09-01T03:36:32.465936+00:00,exploration,420.5,1,1,1599524,
2026-09-01T03:37:02.806393+00:00,exploration,450.8,1,1,1603852,
2026-09-01T03:37:32.112036+00:00,exploration,480.2,1,1,1607648,
2026-09-01T03:38:02.413544+00:00,exploration,510.5,1,1,1609840,
2026-09-01T03:38:32.724145+00:00,exploration,540.8,1,1,1616788,
2026-09-01T03:39:02.063998+00:00,exploration,570.1,1,1,1620544,
2026-09-01T03:39:32.367392+00:00,exploration,600.4,1,1,1623160,
2026-09-01T03:40:02.699832+00:00,exploration,630.7,1,1,1627172,
2026-09-01T03:40:32.037107+00:00,exploration,660.1,1,1,1629360,
2026-09-01T03:41:02.342674+00:00,exploration,690.4,1,1,1632964,
2026-09-01T03:41:32.651170+00:00,exploration,720.7,1,1,1638864,
2026-09-01T03:42:01.953185+00:00,exploration,750.0,1,1,1639836,
2026-09-01T03:42:32.272632+00:00,exploration,780.3,1,1,1642084,
2026-09-01T03:43:02.619442+00:00,exploration,810.6,1,1,1646804,
2026-09-01T03:43:32.917062+00:00,exploration,841.0,1,1,1653988,
2026-09-01T03:44:02.205807+00:00,exploration,870.3,1,1,1657936,
2026-09-01T03:44:32.568683+00:00,exploration,900.6,1,1,1656876,
2026-09-01T03:45:02.893537+00:00,exploration,930.9,1,1,1664660,
2026-09-01T03:45:32.188051+00:00,exploration,960.2,1,1,1663348,
2026-09-01T03:46:02.483226+00:00,exploration,990.5,1,1,1666480,
2026-09-01T03:46:32.782830+00:00,exploration,1020.8,1,1,1667464,
2026-09-01T03:47:02.082655+00:00,exploration,1050.1,1,1,1671692,
2026-09-01T03:47:32.373776+00:00,exploration,1080.4,1,1,1675232,
2026-09-01T03:48:02.666428+00:00,exploration,1110.7,1,1,1677888,
2026-09-01T03:48:31.956567+00:00,exploration,1140.0,1,1,1681672,
2026-09-01T03:49:02.255858+00:00,exploration,1170.3,1,1,1686064,
2026-09-01T03:49:32.558930+00:00,exploration,1200.6,1,1,1693944,
2026-09-01T03:50:02.879465+00:00,exploration,1230.9,1,1,1693096,
2026-09-01T03:50:32.167067+00:00,exploration,1260.2,1,1,1691264,
2026-09-01T03:51:02.507026+00:00,exploration,1290.5,1,1,1699188,
2026-09-01T03:51:32.810139+00:00,exploration,1320.9,1,1,1703844,
2026-09-01T03:52:02.139407+00:00,exploration,1350.2,1,1,1704368,
